,Actual,Predict,diff,ARD
427,9.680273666,9.235816,0.444457664,4.59137501
9930,10.1897456,9.843452,0.346293142,3.39845183
3413,5.66433581,5.6398807,0.024455153,0.431738346
3755,8.82138131,9.616004,0.79462268,9.007916815
11937,4.395324917,7.9961195,3.600794582,81.92328556
9362,9.106615853,8.863497,0.243119072,2.669694832
4457,8.469088851,7.7996173,0.66947156,7.904882836
9199,10.11840547,8.433194,1.685211314,16.65491147
9216,11.2970362,10.722739,0.57429698,5.083609452
2039,6.347228463,8.0033045,1.656076018,26.09132547
3501,10.92069861,10.32185,0.598848784,5.483610786
7539,12.00389877,11.509815,0.49408355,4.116027428
676,11.26388003,10.323681,0.94019915,8.347026295
5098,5.696747183,5.846601,0.149853827,2.630515496
6950,9.673300263,9.216745,0.456554887,4.719746631
7748,10.28932856,10.569477,0.280148525,2.722708696
7538,11.74412324,11.44134,0.302782795,2.578168123
2507,8.488645671,9.020334,0.531688573,6.263523651
11347,5.454155189,6.143864,0.689708966,12.64556631
6857,5.27996668,6.6028757,1.322909029,25.05525318
6194,9.575790925,10.177891,0.602099853,6.287732052
10082,11.52262484,11.324503,0.198121893,1.719415851
6545,-1.244078376,0.9659225,2.210000851,-177.6416115
2184,8.740439393,8.133291,0.607148149,6.946428734
5020,9.702738902,8.768546,0.934192797,9.628136046
5902,3.171269481,5.372818,2.201548512,69.42167898
3017,7.730540553,7.0178103,0.712730208,9.219669029
6180,-2.17259916,-0.025509201,2.147089959,-98.82586712
2316,11.78417566,8.199585,3.584590698,30.41867978
4868,8.14800768,6.772231,1.375776578,16.88482306
5497,10.726368,9.604922,1.121445708,10.45503941
12345,4.419541396,9.614418,5.194876633,117.5433408
6537,9.402306154,9.698288,0.29598181,3.147970736
8545,10.17597302,9.247715,0.928258027,9.122056643
10336,11.52259156,11.577534,0.054942161,0.476823627
4043,8.112662914,7.8796206,0.233042362,2.872574843
6372,11.52250644,10.986977,0.535529813,4.647681819
740,9.701867887,10.336223,0.634354762,6.538484347
0,10.15582733,7.743244,2.412583163,23.7556553
1688,9.529469631,7.102859,2.42661061,25.46427791
9494,9.516681917,9.46866,0.048021563,0.504607779
8387,10.1144677,9.843452,0.271015245,2.679485532
9145,10.83189579,10.242878,0.58901783,5.437808871
6069,7.320665605,7.046949,0.273716695,3.738957904
9490,10.25785836,9.827955,0.429903113,4.190966028
3021,9.745097643,8.266751,1.478346354,15.17015731
3884,9.69215116,7.7228484,1.969302744,20.31853122
8990,10.17012833,9.300278,0.869850615,8.552992622
8724,8.192152116,8.086388,0.105764482,1.291041901
5359,6.090617784,7.4470787,1.356460921,22.27131901
4190,8.495896407,8.811289,0.315392427,3.712293299
2372,8.645791605,7.2812996,1.364492014,15.78215237
3896,11.23345865,10.156554,1.076904429,9.586581338
10861,11.52268289,11.571089,0.048405901,0.42009409
2882,9.400049266,8.968677,0.431372698,4.589042603
6742,3.636379994,4.683349,1.046969139,28.79151816
10538,11.52233011,10.429128,1.093202418,9.487682618
8629,11.52262884,11.577534,0.054904879,0.476498527
1732,13.69883983,11.734052,1.964788124,14.3427316
3529,6.623709254,6.1260805,0.497628741,7.512841138
9008,7.685842179,8.197182,0.511339523,6.653009639
10371,11.52256511,11.577534,0.054968614,0.477054301
10226,11.52268721,11.324503,0.198184263,1.719947824
8062,9.607935373,9.224291,0.383644525,3.992994937
1769,8.622878514,5.948457,2.674421749,31.01541451
11928,3.548246959,5.9713845,2.423137566,68.29111867
10425,11.5226899,11.577534,0.054843817,0.475966078
5909,2.446901748,3.3613906,0.914488843,37.37333766
3576,11.78061099,10.980623,0.799987743,6.7907173
4308,5.678667407,6.5300174,0.851349969,14.99207354
4772,9.894277433,9.354526,0.539751867,5.455187975
216,8.15575784,7.252014,0.90374368,11.08105289
3090,13.75598511,8.293074,5.462911459,39.71297634
5880,8.873748284,9.049147,0.175398368,1.976602335
2487,2.24430422,4.3542776,2.109973391,94.01458865
8665,11.52261334,11.577534,0.05492038,0.476633702
921,9.659174979,10.048908,0.389733255,4.034847924
866,10.94020872,10.331147,0.609061531,5.567185597
8993,8.125041395,7.9865613,0.138480097,1.704361717
43,5.538956111,7.7665086,2.227552468,40.2161065
17,7.094343237,8.1830635,1.088720271,15.34631505
3422,-103908.9424,-103691.48,217.4658473,-0.209281708
6889,13.23943641,9.836824,3.402611989,25.70058348
3139,8.779169615,8.23633,0.542839583,6.18326834
10313,11.52265226,11.55666,0.034007438,0.295138122
6883,7.765142011,7.7338076,0.031334447,0.403526566
3834,9.678747822,7.3550754,2.323672463,24.007986
7933,10.29118682,9.782172,0.509014613,4.946123565
7108,5.742276346,7.1538057,1.411529386,24.58135535
9899,1.968594846,2.2999728,0.331377927,16.83322267
4724,8.763611304,7.951513,0.812098491,9.266708395
2995,5.560298537,8.724796,3.164497758,56.91236616
6840,9.748738506,10.02751,0.278771183,2.859564791
10899,11.52282341,11.666308,0.143484989,1.245220729
3412,8.558533584,7.45269,1.10584346,12.92094695
4480,11.30172535,9.1005125,2.201212845,19.4767859
5113,6.678316639,7.909217,1.230900242,18.4312968
795,13.49912023,10.82444,2.674680231,19.81373739
7571,11.79123046,10.376745,1.414485232,11.99608015
11708,3.533613319,7.187708,3.654094582,103.4095797
4477,8.621755311,9.00488,0.383124641,4.443697083
8490,10.175586,9.876394,0.299191732,2.940292617
3272,-3.143268726,-52.658016,49.51474748,-1575.262938
2943,0.815026407,4.0367327,3.221706266,395.2885777
6858,4.321264902,5.9133186,1.592053732,36.84230737
11948,3.530642846,7.420842,3.890199324,110.1838765
11782,4.386886219,7.258643,2.871756931,65.46230372
532,14.11833462,8.776992,5.341342779,37.8326677
2543,7.034303541,7.2816067,0.247303133,3.515673696
8419,9.631853756,8.99884,0.633013424,6.572086453
8891,2.531397169,4.842467,2.311069662,91.29621613
3299,6.606112203,8.117094,1.510981837,22.87248159
7757,6.41416611,4.6187296,1.795436518,27.99173703
12131,5.136273942,10.421582,5.28530828,102.9015998
10511,11.5226541,11.577534,0.054879621,0.476278287
11691,5.112327674,8.519352,3.407024285,66.64330894
11329,6.802262547,6.7040253,0.098237278,1.444184871
7049,8.893382747,8.85152,0.041863162,0.470717924
2517,10.95712533,9.236524,1.720601701,15.70303594
683,6.834866173,6.067388,0.767478115,11.22886906
7676,11.26844889,10.668805,0.599643763,5.321441234
10332,11.52258794,11.55666,0.034071756,0.29569796
4870,11.52137696,10.220207,1.301169746,11.29352824
577,9.538128562,7.938272,1.599856562,16.7732753
11473,3.531783855,7.4831867,3.951402867,111.8812194
8557,3.183688505,5.1869283,2.003239767,62.92197845
11302,6.052583105,6.458919,0.406335944,6.713429427
4049,8.598986243,8.734164,0.135177995,1.572019691
4807,6.253471286,7.070569,0.817097752,13.06630631
3574,8.721326851,8.400285,0.321042084,3.681112479
9706,11.79449757,11.577428,0.217069702,1.840430802
4250,9.707532739,7.92156,1.785972928,18.39780289
7247,4.195768238,8.494886,4.29911816,102.4631848
761,11.7713393,9.950853,1.820485951,15.46541351
8136,11.78990073,10.425667,1.364233919,11.57120623
4730,10.18552571,9.206677,0.978848274,9.610193311
796,14.75241079,11.722108,3.030302898,20.54106837
11882,4.386912928,9.428635,5.041721716,114.9264222
10235,11.52274553,11.585079,0.062333658,0.540960181
7091,11.1562177,10.164514,0.991704117,8.889246616
4721,11.79642681,10.248163,1.548263585,13.12485411
11557,4.385756042,8.284776,3.899019692,88.90188878
4816,11.61058567,10.163164,1.447421528,12.46639669
10307,11.5227863,11.574267,0.051481084,0.44677299
6964,1.553325964,4.3637657,2.810439753,180.9304551
2884,8.165546706,8.263145,0.09759874,1.195245059
8635,11.52261356,11.577534,0.054920161,0.476631788
10498,11.52266927,11.577534,0.054864452,0.476146012
2439,9.605960076,8.901787,0.704173272,7.330585081
5013,8.034031808,8.311559,0.277526915,3.454394985
9707,10.11033151,9.958059,0.152272198,1.506107971
2087,9.649062882,9.686666,0.037602653,0.389707463
5397,10.12757263,8.318467,1.809105489,17.86317113
9652,10.10771534,9.986964,0.120751114,1.194645234
3671,11.77924042,9.829745,1.94949513,16.5502643
7873,5.9113337,6.504114,0.592780451,10.02786055
12041,5.118518212,8.915007,3.796488426,74.17163779
455,8.382681442,8.70004,0.317358422,3.785883553
3860,10.26025646,8.988835,1.271421121,12.39171225
6814,6.660763893,7.6162977,0.955533829,14.34570902
3038,8.025749241,6.251949,1.773800408,22.10136634
6491,11.09485601,11.315569,0.220712916,1.989327236
9548,7.556574593,7.3164163,0.24015833,3.178137005
11573,3.540555989,7.46507,3.924513782,110.8445686
1041,6.499000204,6.831586,0.33258568,5.117491705
4220,8.608015197,9.262365,0.654350144,7.601633919
9229,6.349739136,4.96395,1.385788978,21.82434752
7322,4.56767882,5.2993536,0.731674779,16.01852513
173,10.04836596,8.324962,1.723404296,17.15108671
9802,9.777222303,9.5013,0.275922445,2.822092968
169,8.771540398,7.2591453,1.512395138,17.24206957
3838,8.159134933,8.485269,0.32613366,3.997164775
9123,8.142574631,8.110943,0.031631791,0.38847211
10756,11.52268538,11.571089,0.048403414,0.420072417
1768,8.007155044,5.948457,2.05869828,25.71073038
6504,10.01938458,8.951545,1.067839816,10.6577362
4257,6.692920184,5.939741,0.75317905,11.25337168
8468,8.132639034,8.248138,0.115499394,1.420190493
1272,9.376402892,9.694487,0.318083726,3.392389508
8746,11.52271558,11.571089,0.048373209,0.419809184
960,9.430104299,9.140483,0.289621397,3.071241739
9845,10.14821812,10.095414,0.052803953,0.520328933
9995,11.52255027,11.479376,0.043174431,0.374693706
6795,9.807121302,9.224291,0.582830454,5.942929469
11175,6.915587943,6.211535,0.704052966,10.18066646
883,8.155077801,6.137867,2.017210828,24.73564141
8332,10.11234327,9.73143,0.380913214,3.766815043
6429,0.557045381,3.8375115,3.280466158,588.9046437
3026,10.25657663,9.471673,0.784903617,7.652686248
799,12.42576717,10.0961275,2.329639663,18.74845746
5733,8.259125728,7.889368,0.36975767,4.476959666
1655,10.15507533,8.528569,1.626506107,16.01668404
3166,8.179880533,8.517301,0.337420072,4.125004824
10761,11.5211564,11.571089,0.049932391,0.433399202
4629,-1.87234851,1.7731311,3.645479642,-194.7009112
3393,5.722933154,5.6656003,0.057332855,1.001808914
10750,11.52270447,11.571089,0.04838432,0.419906012
9954,11.52259532,11.577534,0.054938401,0.476790838
12227,3.986752939,8.477869,4.491116095,112.6509751
6159,6.561212926,6.6009526,0.0397397,0.605675729
10715,11.52277345,11.578634,0.055860815,0.484783923
2221,11.10017346,10.005266,1.094907269,9.863877018
6627,10.16683721,10.880068,0.713230618,7.015267171
9384,7.937054064,8.544383,0.607328985,7.651818061
10031,11.52260068,11.585079,0.062478515,0.542224131
10455,11.52259736,11.577534,0.054936365,0.476773091
11630,4.464182073,8.400452,3.936269587,88.17449338
4029,7.892294928,7.6319523,0.260342642,3.298693606
3651,11.53462154,9.697185,1.837436976,15.92975142
1160,9.49826811,10.103768,0.605500239,6.374845219
1479,4.416028486,6.3710384,1.955009951,44.27077227
9938,8.156448956,8.380797,0.22434843,2.750560262
9909,11.52241536,10.826678,0.695737083,6.038120802
7926,11.788001,10.376745,1.411255772,11.97197045
8196,11.01828803,10.367876,0.650411976,5.903022565
3325,6.880275409,7.533513,0.65323766,9.49435237
2673,6.154192312,6.2855434,0.13135113,2.134335118
720,10.2576987,8.727901,1.52979724,14.91365407
586,11.10184511,9.353592,1.748253193,15.7474104
1978,9.552351497,8.660632,0.891719363,9.335078351
2389,6.567520065,6.700004,0.132484036,2.017259695
5513,4.531614521,6.5020313,1.970416805,43.48156202
9819,6.92745475,6.768796,0.158658783,2.290289228
6885,13.67340298,9.850791,3.822612005,27.95655176
2215,9.042366129,9.874731,0.832364935,9.205166645
8810,11.52250644,10.986977,0.535529813,4.647681819
7964,6.621697596,7.70002,1.078322241,16.28468212
10292,11.52263743,11.479376,0.043261588,0.375447271
2894,12.16757961,10.0961275,2.071452099,17.02435633
1147,8.489417337,8.83045,0.341032721,4.017150405
5391,11.28627344,10.546646,0.739627321,6.553336165
4048,8.066254083,8.112072,0.045817908,0.568019754
3043,9.691528981,7.8568296,1.834699338,18.93095903
10213,11.52265659,11.585079,0.062422601,0.541736248
9933,8.166675563,7.9770412,0.189634318,2.322050891
10573,11.52268053,11.578634,0.055953737,0.485594258
5318,6.774675107,7.261721,0.487046027,7.189214018
12011,5.122779756,9.880046,4.757266135,92.864938
6384,4.570447004,6.660326,2.089879,45.7259212
4814,9.376879497,8.818423,0.558456226,5.955675313
10294,11.52263743,11.479376,0.043261588,0.375447271
9566,11.79067761,10.5077095,1.282968108,10.88120762
5828,8.151960597,7.6131353,0.538825259,6.609763264
10897,11.52282341,11.666308,0.143484989,1.245220729
5608,9.561192548,9.876031,0.314838374,3.292878486
5654,8.144386132,8.210655,0.066269081,0.813675424
3094,12.40613521,7.926319,4.479816091,36.10968393
8211,11.52158912,11.004245,0.517344315,4.49021497
11982,4.397855635,8.798403,4.400547151,100.0612055
7015,10.54013418,10.392952,0.147182214,1.396397588
1501,11.57855838,9.324877,2.253681598,19.46426583
10482,9.453532087,9.080155,0.373376714,3.949604057
6174,6.407756612,7.335068,0.927311614,14.47170116
7645,8.356897109,9.083827,0.72692991,8.698562174
10878,11.52267017,11.578634,0.055964095,0.485684582
8299,11.4720995,9.392725,2.079374505,18.12549217
11770,4.413107352,7.8665843,3.453476949,78.25499523
103,5.357216798,6.832008,1.474791087,27.52905581
9582,10.0997998,9.573347,0.526452707,5.212507265
10960,10.17015019,9.504414,0.665736585,6.545981887
1626,11.30584148,8.259964,3.045877489,26.94074107
3532,6.772559478,7.1957245,0.42316501,6.248228958
484,6.61807808,7.867723,1.249644908,18.88229339
4860,10.19138693,8.99341,1.19797682,11.75479784
5553,-1.396077741,1.7539878,3.15006553,-225.6368287
8034,6.594014187,7.0055914,0.411577206,6.241679218
83,8.2055679,4.983343,3.222224776,39.26876164
8765,11.52274589,11.659368,0.136621671,1.185673199
6746,11.30055636,10.655731,0.644825164,5.706138211
10214,11.52265659,11.585079,0.062422601,0.541736248
11182,5.409931325,6.0748477,0.664916373,12.29066202
5491,12.2419691,10.804375,1.4375944,11.74316063
3352,4.475799918,6.4683094,1.992509484,44.51739395
3614,8.227914149,8.450611,0.222696965,2.706601533
10824,11.52272489,11.571089,0.048363896,0.419728022
10265,11.52281856,11.574267,0.051448823,0.446491761
291,11.41637533,9.231235,2.185140778,19.14040372
5438,8.158881038,6.5927415,1.566139548,19.19551873
6930,8.651594853,9.484976,0.833380962,9.632688087
9785,11.52264757,11.585079,0.062431627,0.541815007
5537,10.08795041,9.222279,0.865671818,8.581241757
3378,7.658814176,10.150833,2.492018954,32.53791993
9943,11.52242282,10.986977,0.535446194,4.64698984
9843,8.125753103,7.7495656,0.376187502,4.629570926
1472,10.11967585,9.031341,1.088335247,10.75464138
7197,10.10863233,10.083394,0.025238277,0.249671038
4004,7.63011138,8.16426,0.534148531,7.000535036
4614,6.545664855,7.160906,0.615240983,9.399215487
10833,11.52110741,11.578634,0.057526856,0.499314792
8304,11.5216719,10.3949375,1.126734385,9.779261289
10546,11.52236858,10.709992,0.812376168,7.0504304
2813,5.664351396,6.850788,1.18643672,20.94567446
6018,5.849477554,4.9115534,0.937924171,16.03432349
7250,10.05592107,9.125045,0.930876249,9.256994608
10973,-1.466609913,1.2303832,2.69699307,-183.8930099
10144,11.522745,11.585079,0.062334196,0.540964872
1255,10.05803467,8.092835,1.965199239,19.53860501
7441,4.561945314,6.215317,1.653371458,36.24268973
6759,8.32721006,8.779587,0.452376732,5.432515048
5404,8.772057109,8.039321,0.732736163,8.353070435
3290,8.874541652,8.174387,0.700154674,7.889473953
578,7.705295389,6.5420504,1.163245028,15.09669559
9082,10.48757074,10.365923,0.121647809,1.159922921
1511,11.7212883,10.124987,1.596301651,13.61882123
5076,11.53402306,10.941268,0.592755088,5.139187366
5689,9.835953526,8.830498,1.005455784,10.22224763
5937,-1.760675963,-0.6333137,1.127362248,-64.03008201
2495,8.645972048,7.605269,1.040703093,12.03685418
2611,11.18082905,9.579383,1.601446149,14.32314222
9809,8.596752913,8.495424,0.101328643,1.178688215
414,8.539012552,8.494469,0.044543863,0.521647581
12221,5.121891536,10.043007,4.921115361,96.08004052
5568,8.139992221,7.5113473,0.628644927,7.722917954
6330,11.52246109,10.979431,0.543029934,4.712796007
6105,10.23833972,9.105954,1.132385551,11.06024758
6232,9.669445574,9.316007,0.353438914,3.655210337
426,11.20105966,9.946462,1.254597986,11.20070512
3526,10.95740333,8.965533,1.991870077,18.17830624
621,11.32937327,10.688348,0.64102545,5.658082324
3608,8.137835825,7.8510303,0.286805476,3.524346416
9498,10.27628353,9.221874,1.054409294,10.26061151
4205,7.17002139,8.43667,1.266648913,17.66589723
10153,11.52272322,11.585079,0.062355977,0.541154918
11227,7.127920061,7.4024277,0.274507613,3.851160467
2680,10.04109128,8.21212,1.828971228,18.21486562
3508,8.711027225,7.3544254,1.356601795,15.57338521
8608,11.52951731,11.577534,0.048016417,0.41646752
265,-1.331759904,0.16619803,1.497957934,-112.4795791
833,5.704404352,6.174514,0.470109465,8.241169792
7474,9.151132264,9.846697,0.695564589,7.600859822
12104,3.812799273,8.129184,4.316384496,113.207762
5836,11.24614871,10.3494425,0.896706227,7.973451464
1285,8.593682956,9.6805935,1.086910535,12.64778501
1608,9.169817493,8.140369,1.029448078,11.22648836
4454,1.026625985,2.6148174,1.588191396,154.7000991
11635,4.451311303,8.861914,4.410602378,99.08546936
68,1.303001071,4.8585024,3.555501317,272.8701771
3955,11.52171288,10.504753,1.016959769,8.826464363
6727,10.0939676,9.563629,0.530338452,5.254015306
10495,11.52266927,11.577534,0.054864452,0.476146012
6022,9.2920974,9.303622,0.011524846,0.124025817
4515,10.19229989,8.60348,1.588819552,15.5884335
7912,10.1216865,10.030839,0.090847534,0.897553
9725,10.17973062,9.646722,0.533008783,5.235979643
10366,11.5225869,11.585079,0.062492292,0.542344346
11914,3.789772213,7.725701,3.935928642,103.8566058
11180,5.471600299,6.3988433,0.92724299,16.94646814
1396,11.95522533,7.6323442,4.32288108,36.1589264
259,6.727580247,6.749981,0.02240068,0.332968952
11352,5.846946724,6.3349967,0.488049977,8.347091217
10416,11.5226118,11.577534,0.054921924,0.476647163
5701,10.93058759,10.405704,0.524884048,4.801970506
1082,8.586855291,8.838463,0.251607538,2.930149632
1671,11.23189482,10.129275,1.102619502,9.816863858
4165,10.17897511,8.9440775,1.234897622,12.13184628
7393,7.643639391,7.3228316,0.32080776,4.197055544
11407,4.548984363,6.264316,1.715331719,37.70801348
9656,11.78596924,11.569882,0.216086848,1.833427837
756,11.78160466,10.0505,1.731104748,14.69328426
1201,11.90319371,10.442247,1.460946316,12.27356912
2442,13.04041115,10.72358,2.316830789,17.76654986
3668,8.164572889,8.041748,0.122824842,1.504363919
9744,8.791600026,8.688869,0.102730549,1.168513416
3120,10.06068319,9.049908,1.010775507,10.04678481
2818,5.816534693,6.616423,0.799888437,13.75197345
7535,12.59946861,11.588482,1.010986704,8.024041637
6020,9.366290594,9.328901,0.037389303,0.399193185
4525,9.745627296,9.182789,0.562838447,5.77529059
1744,9.163211149,9.021245,0.141966146,1.549305662
2856,11.82145363,9.0157995,2.805654107,23.73357979
9880,10.18692067,9.304501,0.882420091,8.662280772
6044,8.755960029,8.586405,0.169555228,1.93645275
8507,10.11598929,9.21272,0.903269372,8.929124609
3705,7.389897795,7.1061974,0.283700438,3.839030025
694,6.495768637,7.113499,0.617730528,9.509734691
5386,11.79452111,10.947245,0.847276468,7.183641492
10494,11.52257909,11.55666,0.034080606,0.295774992
1807,8.962433039,7.862424,1.100009142,12.27355378
6311,11.33597654,11.387489,0.051512777,0.454415705
7872,7.962353771,8.0595455,0.097191746,1.22064068
11619,3.81057298,7.5868845,3.776311519,99.10088431
6004,10.09117834,9.960951,0.130227488,1.290506765
4407,4.883036221,5.377228,0.494191562,10.12058392
9767,11.52854758,9.340398,2.188149747,18.98027108
11667,4.392932451,7.400111,3.007178747,68.4549235
5833,8.126367318,7.4358406,0.690526712,8.497360399
7372,8.493838805,7.499208,0.994630831,11.71002685
3351,8.389604639,9.832204,1.442599226,17.19508157
4162,8.9977437,8.378186,0.619557474,6.885700686
4785,9.740752268,9.176648,0.564104128,5.791177642
7844,4.860060926,5.831367,0.97130609,19.98547115
11098,5.798541981,7.143958,1.345416111,23.20266066
2154,8.584530064,6.994285,1.590244957,18.52454418
10708,11.52286641,11.666913,0.144046619,1.25009335
6705,10.16461457,9.9659815,0.198633087,1.954162343
2407,9.835939929,9.025812,0.81012778,8.236405822
10502,11.52261643,11.544795,0.022178606,0.192478593
5312,10.56639657,9.01676,1.549636701,14.66570521
10076,11.52268721,11.324503,0.198184263,1.719947824
7248,3.225789814,8.390887,5.165097447,160.1188386
3621,11.78148757,10.980623,0.800864322,6.797652354
6209,9.94531187,10.222826,0.277514134,2.790401484
9457,10.11732093,9.487843,0.629478369,6.221784736
4395,9.724239188,9.2802305,0.444008666,4.56599925
7632,10.44093703,10.803234,0.362297072,3.469966066
3547,10.66151935,8.395014,2.266505545,21.25874633
4315,7.575563969,7.468549,0.107015194,1.412633691
11320,6.660014963,6.740776,0.080761099,1.212625464
1463,8.120438585,8.021675,0.098763475,1.216234611
8627,11.52262884,11.577534,0.054904879,0.476498527
1237,9.778898403,8.437918,1.340980693,13.71300066
5517,-134.3259533,-131.5773,2.748652311,-2.04625634
2788,7.034149076,8.184124,1.149974917,16.34845823
9401,10.12064767,9.381315,0.739332435,7.305191234
2252,8.402046327,8.167626,0.234419946,2.790038501
5582,10.09937602,9.129443,0.969932847,9.603890522
3222,9.736730127,9.363437,0.373293428,3.8338654
10754,11.52270447,11.571089,0.04838432,0.419906012
9063,10.29502452,10.051841,0.243183735,2.362146073
2873,8.129380201,6.888625,1.240755056,15.26260514
4924,10.81962351,9.257546,1.562077082,14.4374479
6286,11.14972465,9.937682,1.212042498,10.87060612
6203,4.623280106,5.479361,0.856080952,18.51674298
8725,11.52275099,11.466326,0.056425232,0.489683338
8000,8.304259295,7.875431,0.428828234,5.163955981
3132,8.553266259,8.759388,0.206121711,2.409859981
5922,12.78271146,10.328423,2.454288915,19.2000615
11562,4.377388538,8.705457,4.328068196,98.87329912
8697,11.5227717,11.136313,0.386458264,3.353869296
819,0.441438367,2.8127491,2.37131078,537.1782131
1935,12.91271573,10.002522,2.91019326,22.53742582
4901,11.11205459,10.972092,0.139962918,1.259556378
10956,9.297579673,9.594279,0.296699616,3.191145842
2333,7.874618135,7.139017,0.73560103,9.341419764
3746,11.18415341,9.710957,1.473196833,13.17217632
3958,11.52171288,10.504753,1.016959769,8.826464363
11265,9.611571052,10.002065,0.390493652,4.062748384
9004,10.43518352,10.746828,0.311644558,2.986478183
6454,8.653904655,7.2699347,1.383970001,15.9924336
3355,6.810402167,8.526597,1.716194856,25.1996107
1670,10.21379656,9.484052,0.72974486,7.144694531
7998,-0.717646415,-0.49486768,0.222778733,-31.04296635
1061,11.07241565,11.157686,0.085270584,0.770115149
8054,8.763416814,8.023012,0.740404652,8.448814308
6123,8.127576484,7.727618,0.399958267,4.921005482
2046,10.8193533,8.185727,2.633626185,24.34180889
12289,3.817960501,8.031576,4.213615656,110.3629935
1254,6.633815978,5.9539943,0.679821704,10.24782237
952,2.324835327,4.495951,2.171115849,93.38793369
2932,9.428528585,9.8400955,0.411566935,4.365123478
12174,3.811569086,7.9637346,4.152165541,108.9358587
5860,8.29934681,9.443746,1.144398803,13.78902721
5945,7.484064885,7.713971,0.229906253,3.071941768
8395,10.18537306,9.983896,0.201476804,1.978101917
1718,9.517166901,9.69535,0.178182792,1.872228369
5360,10.00843364,9.236704,0.77172977,7.71079342
8396,11.79698225,10.943144,0.853838403,7.237768349
3016,8.544380107,7.633476,0.910904327,10.66085656
3784,8.781207284,7.228002,1.553205213,17.68783305
8904,10.45316899,9.972741,0.48042786,4.596003253
3181,10.77214203,9.762224,1.009917837,9.375275885
11108,2.48927849,3.2650354,0.775756901,31.16392614
4217,8.520885535,7.710222,0.810663767,9.51384139
2391,8.679927839,8.616185,0.063742651,0.734370609
2631,15.15872849,12.084628,3.074100383,20.2794086
8811,11.52250644,10.986977,0.535529813,4.647681819
1056,7.18877156,5.2276673,1.961104229,27.28010264
1146,10.9149102,10.558125,0.356785661,3.268787339
9562,9.744385101,9.841127,0.096742295,0.992796347
1937,12.87498893,10.002522,2.872466461,22.31044194
7013,8.897561638,8.395687,0.501874535,5.640586247
3859,8.707446415,7.2816114,1.425834973,16.37489279
6572,7.859436461,7.025027,0.834409663,10.61665764
6791,11.9133645,10.6834545,1.22990999,10.32378388
9811,9.630819271,9.094989,0.535830448,5.563703942
3523,4.422504714,8.883125,4.460620591,100.8618548
4147,8.547005525,6.664428,1.882577291,22.02616483
96,10.7223168,6.9126916,3.809625205,35.5298698
10135,11.52281376,11.577534,0.054719967,0.474886133
11766,5.121698373,8.752021,3.630322463,70.88122654
11122,10.36964795,10.034051,0.335597008,3.236338895
1042,4.260517181,5.3088355,1.048318325,24.60542404
5912,8.760441643,8.170027,0.590414864,6.739553401
1592,9.02556213,9.892054,0.866491474,9.600419978
4754,6.62143673,6.6308928,0.009456024,0.142809945
5183,8.16078185,7.8838277,0.276954164,3.393720787
9820,9.665012067,9.455129,0.209883397,2.171575843
11986,5.123557948,8.060703,2.93714533,57.3262776
2588,8.151015015,6.8572702,1.293744774,15.87219276
8825,9.381406893,9.038952,0.34245502,3.650357534
12175,4.419760061,9.236704,4.816943812,108.9865484
3,8.127343994,7.517266,0.610078197,7.506486676
4863,8.169829879,7.7314067,0.43842319,5.36636852
6221,11.27334182,10.101198,1.17214362,10.39748316
10098,11.52265659,11.585079,0.062422601,0.541736248
5657,9.231002556,9.04166,0.189342248,2.051159181
2586,11.78007017,9.190497,2.589572776,21.98266339
439,5.75780534,6.473565,0.715759762,12.43111946
2974,7.482742692,7.0394,0.443342592,5.924868868
10572,11.52268053,11.578634,0.055953737,0.485594258
3660,10.1970241,9.95497,0.242053736,2.373771935
2522,8.511766412,9.601151,1.089385055,12.79857242
88,-546.4238755,-94.90134,451.5225388,-82.63228525
11614,3.816499531,7.599843,3.783343494,99.13124417
7625,1.752937815,1.4699916,0.282946251,16.14125801
9149,10.45468084,9.802253,0.652428071,6.24053331
274,8.251139494,7.903829,0.347310396,4.209242784
1281,11.09391063,10.344282,0.74962848,6.757117985
4028,7.189840648,6.3770676,0.812773082,11.3044654
7053,8.157173573,7.7816615,0.375512063,4.603458166
9611,11.79632906,11.337726,0.458603424,3.88767608
7110,11.53117839,10.695444,0.835734279,7.247606081
10059,11.52266547,11.564205,0.041539704,0.360502827
10506,11.52266474,11.585079,0.062414451,0.541665137
8822,9.790473087,9.028491,0.761982066,7.782893429
3519,6.050422488,7.6587815,1.608359041,26.58259015
4707,8.354326908,6.7518244,1.602502529,19.18170698
415,9.580952066,9.644814,0.063861472,0.666551024
2357,9.696806027,8.410978,1.285827709,13.26032534
7991,3.138170162,4.5287704,1.390600285,44.31245491
7889,10.45196842,10.122354,0.329614861,3.153610899
710,10.20696086,7.3930473,2.813913531,27.56857405
4385,9.337067051,8.91918,0.417887135,4.475570852
3822,10.18685222,9.446962,0.739889867,7.263187951
407,7.911456338,8.872264,0.96080757,12.1445107
12359,3.813992749,8.522831,4.708838214,123.462171
10163,11.52270774,11.577534,0.054825984,0.475810578
10923,11.52275434,11.578634,0.055879925,0.484950573
9875,9.403847956,9.179094,0.224753642,2.390021161
12152,4.437070822,8.988835,4.551764512,102.584889
4030,9.683953021,9.168113,0.515840266,5.326750548
8413,2.91623895,3.8479145,0.931675508,31.94784675
10423,11.52256396,11.577534,0.05496976,0.477064293
7826,11.52125047,10.892617,0.628633245,5.456295498
