,CAS,NAME,SMILE
1367,['584-92-9'],3-hydroxyiminooctan-2-one,CCCCCC(=NO)C(=O)C
1368,['584-93-0'],2-bromopentanoic acid,CCCC(C(=O)O)Br
1369,['584-99-6'],(E)-2-bromobut-2-enedioic acid,C(=C(\C(=O)O)/Br)\C(=O)O
1370,['585-86-4'],"(2S,3R,4R,5R)-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexane-1,2,3,5,6-pentol",C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O
1371,['586-81-2'],1-methyl-4-propan-2-ylidenecyclohexan-1-ol,CC(=C1CCC(CC1)(C)O)C
1372,['586-82-3'],1-methyl-4-propan-2-ylcyclohex-3-en-1-ol,CC(C)C1=CCC(CC1)(C)O
1373,['589-32-2'],"2-[2-(diethylamino)ethyldisulfanyl]-N,N-diethylethanamine",CCN(CC)CCSSCCN(CC)CC
1374,['589-41-3'],ethyl N-hydroxycarbamate,CCOC(=O)NO
1375,['589-44-6'],3-amino-4-hydroxybutanoic acid,C(C(CO)N)C(=O)O
1376,['589-66-2'],2-methylpropyl but-2-enoate,CC=CC(=O)OCC(C)C
1377,['589-68-4'],"2,3-dihydroxypropyl tetradecanoate",CCCCCCCCCCCCCC(=O)OCC(CO)O
1378,['589-79-7'],ethyl 6-fluorohexanoate,CCOC(=O)CCCCCF
1379,['589-96-8'],"acetic acid;2,3-dichloropropan-1-ol",CC(=O)O.C(C(CCl)Cl)O
1380,['590-38-5'],2-methylpent-3-yn-2-ol,CC#CC(C)(C)O
1381,['590-60-3'],2-methylbutan-2-yl carbamate,CCC(C)(C)OC(=O)N
1382,['590-71-6'],,CCCC=C=CC(C)(C)C=O
1383,['590-92-1'],3-bromopropanoic acid,C(CBr)C(=O)O
1384,['590-96-5'],(Z)-hydroxymethylimino-methyl-oxidoazanium,C/[N+](=N/CO)/[O-]
1385,['591-12-8'],5-methyl-3H-furan-2-one,CC1=CCC(=O)O1
1386,['591-60-6'],butyl 3-oxobutanoate,CCCCOC(=O)CC(=O)C
1387,['591-81-1'],4-hydroxybutanoic acid,C(CC(=O)O)CO
1388,['592-17-6'],2-methylpropylurea,CC(C)CNC(=O)N
1389,['592-31-4'],butylurea,CCCCNC(=O)N
1390,['592-79-0'],5-fluoropentan-1-amine,C(CCN)CCF
1391,['592-80-3'],5-fluoropentan-1-ol,C(CCO)CCF
1392,['592-94-9'],octanoyl fluoride,CCCCCCCC(=O)F
1393,['593-03-3'],hexadecan-3-ol,CCCCCCCCCCCCCC(CC)O
1394,['593-12-4'],1-bromo-8-fluorooctane,C(CCCCBr)CCCF
1395,['593-14-6'],1-chloro-8-fluorooctane,C(CCCCCl)CCCF
1396,['593-32-8'],octadecan-2-ol,CCCCCCCCCCCCCCCCC(C)O
1397,['593-33-9'],1-fluorotetradecane,CCCCCCCCCCCCCCF
1398,['593-50-0'],triacontan-1-ol,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO
1399,['593-55-5'],ethanamine;hydrobromide,CCN.Br
1400,['593-56-6'],O-methylhydroxylamine;hydrochloride,CON.Cl
1401,['593-67-9'],ethenamine,C=CN
1402,['593-77-1'],N-methylhydroxylamine,CNO
1403,['593-78-2'],methyl hypochlorite,COCl
1404,['593-81-7'],"N,N-dimethylmethanamine;hydrochloride",CN(C)C.Cl
1405,['593-82-8'],"1,1-dimethylhydrazine;hydrochloride",CN(C)N.Cl
1406,['593-87-3'],acetic acid;guanidine,CC(=O)O.C(=N)(N)N
1407,['593-94-2'],dibromo(iodo)methane,C(Br)(Br)I
1408,['594-17-2'],"1,1-dibromo-1-chloroethane",CC(Cl)(Br)Br
1409,['594-21-8'],"1,1,1-triiodoethane",CC(I)(I)I
1410,['594-23-0'],dichloro(diiodo)methane,C(Cl)(Cl)(I)I
1411,['594-47-8'],"2,2,2-tribromoacetamide",C(=O)(C(Br)(Br)Br)N
1412,['594-58-1'],2-chloro-2-methylpropanoic acid,CC(C)(C(=O)O)Cl
1413,['594-59-2'],"2-iodo-2,3-dimethylbutane",CC(C)C(C)(C)I
1414,['594-73-0'],"1,1,1,2,2,2-hexabromoethane",C(C(Br)(Br)Br)(Br)(Br)Br
1415,['594-81-0'],"2,3-dibromo-2,3-dimethylbutane",CC(C)(C(C)(C)Br)Br
1416,['594-85-4'],"2,3-dichloro-2,3-dimethylbutane",CC(C)(C(C)(C)Cl)Cl
1417,['594-91-2'],"1,1,1,2,2,3,4,4,4-nonafluoro-3-(trifluoromethyl)butane",C(C(C(F)(F)F)(F)F)(C(F)(F)F)(C(F)(F)F)F
1418,['595-21-1'],"3-[(3S,5R,8R,9S,10S,13R,14S,16S,17R)-3-[(2R,3R,4S,5S,6R)-3,5-dihydroxy-4-methoxy-6-methyloxan-2-yl]oxy-14,16-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3CC[C@]5([C@@]4(C[C@@H]([C@@H]5C6=CC(=O)OC6)O)O)C)C)O)OC)O
1419,['595-33-5'],"[(8R,9S,10R,13S,14S,17R)-17-acetyl-6,10,13-trimethyl-3-oxo-2,8,9,11,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-17-yl] acetate",CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C
1420,['595-38-0'],"3-chloro-2,3-dimethylpentane",CCC(C)(C(C)C)Cl
1421,['595-46-0'],"2,2-dimethylpropanedioic acid",CC(C)(C(=O)O)C(=O)O
1422,['595-71-1'],"(8R,9S,10R,13R,14R,17S)-14-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-one",C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@]3(CC[C@@H]4C(=O)CO)O)C
1423,['595-98-2'],2-hydroxy-2-methylpropanedioic acid,CC(C(=O)O)(C(=O)O)O
1424,['596-75-8'],"diethyl 2,2-dibutylpropanedioate",CCCCC(CCCC)(C(=O)OCC)C(=O)OCC
1425,['596-84-9'],"(3R,4aS,6aR,10aR,10bS)-3-ethenyl-3,4a,7,7,10a-pentamethyl-2,5,6,6a,8,9,10,10b-octahydro-1H-benzo[f]chromene",C[C@@]1(CC[C@H]2[C@@]3(CCCC([C@H]3CC[C@@]2(O1)C)(C)C)C)C=C
1426,['597-09-1'],"2-ethyl-2-nitropropane-1,3-diol",CCC(CO)(CO)[N+](=O)[O-]
1427,['597-12-6'],"(2R,3R,4S,5S,6R)-2-[(2S,3S,4R,5R)-4-hydroxy-2,5-bis(hydroxymethyl)-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@]2(CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)CO)O)O)O)O)O
1428,['597-33-1'],"3-chloro-2-methylpropane-1,2-diol",CC(CO)(CCl)O
1429,['597-43-3'],"2,2-dimethylbutanedioic acid",CC(C)(CC(=O)O)C(=O)O
1430,['597-44-4'],2-hydroxy-2-methylbutanedioic acid,CC(CC(=O)O)(C(=O)O)O
1431,['597-93-3'],5-butylnonan-5-ol,CCCCC(CCCC)(CCCC)O
1432,['598-07-2'],"3,7-dimethylocta-1,7-dien-3-ol",CC(=C)CCCC(C)(C=C)O
1433,['598-10-7'],"cyclopropane-1,1-dicarboxylic acid",C1CC1(C(=O)O)C(=O)O
1434,['598-20-9'],"1,2-dibromo-1-chloroethane",C(C(Cl)Br)Br
1435,['598-26-5'],2-methylprop-1-en-1-one,CC(=C=O)C
1436,['598-29-8'],"1,2-diiodopropane",CC(CI)I
1437,['598-35-6'],2-hydroxypropanal,CC(C=O)O
1438,['598-41-4'],2-aminoacetamide,C(C(=O)N)N
1439,['598-42-5'],2-hydroxyacetamide,C(C(=O)N)O
1440,['598-49-2'],N-chloroacetamide,CC(=O)NCl
1441,['598-50-5'],methylurea,CNC(=O)N
1442,['598-80-1'],2-iodopropanoic acid,CC(C(=O)O)I
1443,['598-94-7'],"1,1-dimethylurea",CN(C)C(=O)N
1444,['599-01-9'],"3,3,3-trichloro-2-hydroxypropanoic acid",C(C(=O)O)(C(Cl)(Cl)Cl)O
1445,['599-04-2'],"(3R)-3-hydroxy-4,4-dimethyloxolan-2-one",CC1(COC(=O)[C@@H]1O)C
1446,['599-52-0'],"2,3,4,4,5,6-hexachlorocyclohexa-2,5-dien-1-one",C1(=C(C(C(=C(C1=O)Cl)Cl)(Cl)Cl)Cl)Cl
1447,['600-05-5'],"2,3-dibromopropanoic acid",C(C(C(=O)O)Br)Br
1448,['600-17-9'],2-hydroxybut-3-enoic acid,C=CC(C(=O)O)O
1449,['600-18-0'],2-oxobutanoic acid,CCC(=O)C(=O)O
1450,['600-26-0'],(NZ)-N-(1-nitroethylidene)hydroxylamine,C/C(=N/O)/[N+](=O)[O-]
1451,['600-30-6'],"2,3-dibromobutanoic acid",CC(C(C(=O)O)Br)Br
1452,['600-31-7'],2-bromopropanedioic acid,C(C(=O)O)(C(=O)O)Br
1453,['601-05-8'],"(8R,9S,10R,13S,14S,17S)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C(=O)CO)O)C
1454,['601-34-3'],"[(3S,8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] hexadecanoate",CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC[C@@H]4[C@H](C)CCCC(C)C)C)C
1455,['601-53-6'],"(5R,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C
1456,['601-54-7'],"(8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-1,2,4,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CCC(=O)C4)C)C
1457,['601-57-0'],"(8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
1458,['601-58-1'],"(8R,9S,10S,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene",CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4[C@@]3(CCCC4)C)C)C(C)C
1459,['603-67-8'],diethyl 2-nitropropanedioate,CCOC(=O)C(C(=O)OCC)[N+](=O)[O-]
1460,['604-33-1'],"[(3S,8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] (9Z,12Z)-octadeca-9,12-dienoate",CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC[C@@H]4[C@H](C)CCCC(C)C)C)C
1461,['604-35-3'],"[(3S,8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C
1462,['604-68-2'],"[(2R,3R,4S,5R,6R)-3,4,5,6-tetraacetyloxyoxan-2-yl]methyl acetate",CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C
1463,['605-94-7'],"2,3-dimethoxy-5-methylcyclohexa-2,5-diene-1,4-dione",CC1=CC(=O)C(=C(C1=O)OC)OC
1464,['608-34-4'],"3-methyl-1H-pyrimidine-2,4-dione",CN1C(=O)C=CNC1=O
1465,['608-37-7'],"(Z)-2,3-dibromobut-2-enedioic acid",C(=C(\C(=O)O)/Br)(\C(=O)O)/Br
1466,['608-45-7'],"(2S,3S,4R,5R)-oxane-2,3,4,5-tetrol",C1[C@H]([C@H]([C@@H]([C@H](O1)O)O)O)O
1467,['608-66-2'],"(2R,3S,4R,5S)-hexane-1,2,3,4,5,6-hexol",C([C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O)O
1468,['608-89-9'],"(2R,3R)-4-ethoxy-2,3-dihydroxy-4-oxobutanoic acid",CCOC(=O)[C@@H]([C@H](C(=O)O)O)O
1469,['609-06-3'],"(2S,3R,4S)-2,3,4,5-tetrahydroxypentanal",C([C@@H]([C@H]([C@@H](C=O)O)O)O)O
1470,['609-11-0'],"ethyl 2,3-dibromobutanoate",CCOC(=O)C(C(C)Br)Br
1471,['609-13-2'],ethyl 2-bromo-3-oxobutanoate,CCOC(=O)C(C(=O)C)Br
1472,['609-15-4'],ethyl 2-chloro-3-oxobutanoate,CCOC(=O)C(C(=O)C)Cl
1473,['609-36-9'],pyrrolidine-2-carboxylic acid,C1CC(NC1)C(=O)O
1474,['609-41-6'],1-pyrrol-1-ylethanone,CC(=O)N1C=CC=C1
1475,['610-09-3'],"(1R,2S)-cyclohexane-1,2-dicarboxylic acid",C1CC[C@@H]([C@@H](C1)C(=O)O)C(=O)O
1476,['610-88-8'],"4-acetyl-2-butan-2-yl-3-hydroxy-1,2-dihydropyrrol-5-one",CCC(C)C1C(=C(C(=O)N1)C(=O)C)O
1477,['612-05-5'],"(2R,3R,4S,5R)-2-methoxyoxane-3,4,5-triol",CO[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O
1478,['613-40-1'],1-ethoxy-4-phenylbenzene,CCOC1=CC=C(C=C1)C2=CC=CC=C2
1479,['615-30-5'],3-hydroxy-2-methylpentanal,CCC(C(C)C=O)O
1480,['615-35-0'],"N,N'-dimethyloxamide",CNC(=O)C(=O)NC
1481,['615-53-2'],ethyl N-methyl-N-nitrosocarbamate,CCOC(=O)N(C)N=O
1482,['615-77-0'],"1-methylpyrimidine-2,4-dione",CN1C=CC(=O)NC1=O
1483,['615-82-7'],2-[(2-amino-4-methylpentanoyl)amino]acetic acid,CC(C)CC(C(=O)NCC(=O)O)N
1484,['615-84-9'],"N,N'-diethyloxamide",CCNC(=O)C(=O)NCC
1485,['615-93-0'],"2,5-dichlorocyclohexa-2,5-diene-1,4-dione",C1=C(C(=O)C=C(C1=O)Cl)Cl
1486,['615-94-1'],"2,5-dihydroxycyclohexa-2,5-diene-1,4-dione",C1=C(C(=O)C=C(C1=O)O)O
1487,['616-01-3'],"13,14-dihydroxydocosanoic acid",CCCCCCCCC(C(CCCCCCCCCCCC(=O)O)O)O
1488,['616-03-5'],"5-methylimidazolidine-2,4-dione",CC1C(=O)NC(=O)N1
1489,['616-04-6'],"1-methylimidazolidine-2,4-dione",CN1CC(=O)NC1=O
1490,['616-06-8'],2-aminohexanoic acid,CCCCC(C(=O)O)N
1491,['616-14-8'],1-iodo-2-methylbutane,CCC(C)CI
1492,['616-29-5'],"1,3-diaminopropan-2-ol",C(C(CN)O)N
1493,['616-34-2'],methyl 2-aminoacetate,COC(=O)CN
1494,['616-62-6'],2-propylpropanedioic acid,CCCC(C(=O)O)C(=O)O
1495,['616-88-6'],2-pentylpropanedioic acid,CCCCCC(C(=O)O)C(=O)O
1496,['616-91-1'],(2R)-2-acetamido-3-sulfanylpropanoic acid,CC(=O)N[C@@H](CS)C(=O)O
1497,['617-27-6'],ethyl 2-aminopropanoate;hydrochloride,CCOC(=O)C(C)N.Cl
1498,['617-31-2'],2-hydroxypentanoic acid,CCCC(C(=O)O)O
1499,['617-32-3'],(3E)-3-methoxyiminobutan-2-one,C/C(=N\OC)/C(=O)C
1500,['617-36-7'],ethyl 2-amino-2-oxoacetate,CCOC(=O)C(=O)N
1501,['617-45-8'],2-aminobutanedioic acid,C(C(C(=O)O)N)C(=O)O
1502,['617-60-7'],methyl 2-bromododecanoate,CCCCCCCCCCC(C(=O)OC)Br
1503,['617-73-2'],2-hydroxyoctanoic acid,CCCCCCC(C(=O)O)O
1504,['618-27-9'],"(2S,4S)-4-hydroxypyrrolidine-2-carboxylic acid",C1[C@@H](CN[C@@H]1C(=O)O)O
1505,['619-39-6'],2-octyldecanoic acid,CCCCCCCCC(CCCCCCCC)C(=O)O
1506,['620-64-4'],"2,3-di(icosanoyloxy)propyl icosanoate",CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
1507,['620-82-6'],dicyclohexyl oxalate,C1CCC(CC1)OC(=O)C(=O)OC2CCCCC2
1508,['621-13-6'],dicyclohexyl (Z)-but-2-enedioate,C1CCC(CC1)OC(=O)/C=C\C(=O)OC2CCCCC2
1509,['621-61-4'],"1,3-dihydroxypropan-2-yl octadecanoate",CCCCCCCCCCCCCCCCCC(=O)OC(CO)CO
1510,['621-71-6'],"2,3-di(decanoyloxy)propyl decanoate",CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCC
1511,['623-32-5'],ethyl 13-cyclopent-2-en-1-yltridecanoate,CCOC(=O)CCCCCCCCCCCCC1CCC=C1
1512,['623-33-6'],ethyl 2-aminoacetate;hydrochloride,CCOC(=O)CN.Cl
1513,['623-82-5'],(3R)-3-methylhexanedioic acid,C[C@H](CCC(=O)O)CC(=O)O
1514,['624-03-3'],2-hexadecanoyloxyethyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCC
1515,['624-04-4'],2-dodecanoyloxyethyl dodecanoate,CCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCC
1516,['624-07-7'],4-dodecanoyloxybutyl dodecanoate,CCCCCCCCCCCC(=O)OCCCCOC(=O)CCCCCCCCCCC
1517,['624-08-8'],heptadecan-9-ol,CCCCCCCCC(CCCCCCCC)O
1518,['624-10-2'],bis(2-ethoxyethyl) decanedioate,CCOCCOC(=O)CCCCCCCCC(=O)OCCOCC
1519,['624-40-8'],"1,2,4,5-tetrazinane-3,6-dione",C1(=O)NNC(=O)NN1
1520,['624-46-4'],[(Z)-butan-2-ylideneamino]urea,CC/C(=N\NC(=O)N)/C
1521,['624-47-5'],"2,3-dihydroxypropyl propanoate",CCC(=O)OCC(CO)O
1522,['624-58-8'],2-(oxiran-2-yl)acetonitrile,C1C(O1)CC#N
1523,['624-59-9'],"ethane-1,2-diamine;dihydrobromide",C(CN)N.Br.Br
1524,['624-61-3'],"1,2-dibromoethyne",C(#CBr)Br
1525,['624-81-7'],N-ethylhydroxylamine,CCNO
1526,['624-84-0'],formohydrazide,C(=O)NN
1527,['625-15-0'],2-methylbutan-2-ylurea,CCC(C)(C)NC(=O)N
1528,['625-24-1'],"2,2,2-trichloroethyl acetate",CC(=O)OCC(Cl)(Cl)Cl
1529,['625-51-4'],N-(hydroxymethyl)acetamide,CC(=O)NCO
1530,['625-52-5'],ethylurea,CCNC(=O)N
1531,['626-10-8'],diethyl (E)-2-chlorobut-2-enedioate,CCOC(=O)/C=C(\C(=O)OCC)/Cl
1532,['626-35-7'],ethyl 2-nitroacetate,CCOC(=O)C[N+](=O)[O-]
1533,['626-36-8'],ethyl N-carbamoylcarbamate,CCOC(=O)NC(=O)N
1534,['626-37-9'],ethyl N-nitrocarbamate,CCOC(=O)N[N+](=O)[O-]
1535,['626-51-7'],3-methylpentanedioic acid,CC(CC(=O)O)CC(=O)O
1536,['626-53-9'],"heptane-2,4,6-trione",CC(=O)CC(=O)CC(=O)C
1537,['626-78-8'],"1,3-bis(3-methylbutoxy)propan-2-ol",CC(C)CCOCC(COCCC(C)C)O
1538,['626-96-0'],4-oxopentanal,CC(=O)CCC=O
1539,['626-98-2'],pent-2-enoic acid,CCC=CC(=O)O
1540,['626-99-3'],"(2E)-penta-2,4-dienoic acid",C=C/C=C/C(=O)O
1541,['627-00-9'],4-chlorobutanoic acid,C(CC(=O)O)CCl
1542,['627-04-3'],2-ethylsulfanylacetic acid,CCSCC(=O)O
1543,['627-07-6'],N-propylnitramide,CCCN[N+](=O)[O-]
1544,['627-16-7'],"1,3-dibromoprop-1-yne",C(C#CBr)Br
1545,['627-24-7'],(E)-1-iodobut-2-ene,C/C=C/CI
1546,['627-43-0'],1-fluoro-2-methoxyethane,COCCF
1547,['627-48-5'],ethyl cyanate,CCOC#N
1548,['627-52-1'],cyano thiocyanate,C(#N)SC#N
1549,['627-64-5'],(E)-but-2-enediamide,C(=C/C(=O)N)\C(=O)N
1550,['627-72-5'],"(2R)-2-amino-3-[(Z)-1,2-dichloroethenyl]sulfanylpropanoic acid",C([C@@H](C(=O)O)N)S/C(=C/Cl)/Cl
1551,['627-74-7'],ethyl 2-[(2-aminoacetyl)amino]acetate,CCOC(=O)CNC(=O)CN
1552,['627-75-8'],(2R)-2-amino-5-(diaminomethylideneamino)pentanoic acid;hydrochloride,C(C[C@H](C(=O)O)N)CN=C(N)N.Cl
1553,['627-77-0'],2-amino-5-(carbamoylamino)pentanoic acid,C(CC(C(=O)O)N)CNC(=O)N
1554,['627-82-7'],"3-(2,3-dihydroxypropoxy)propane-1,2-diol",C(C(COCC(CO)O)O)O
1555,['627-83-8'],2-octadecanoyloxyethyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCCCC
1556,['627-84-9'],2-tetradecanoyloxyethyl tetradecanoate,CCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCC
1557,['627-88-3'],3-methylbutyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OCCC(C)C
1558,['627-89-4'],3-methylbutyl (Z)-octadec-9-enoate,CCCCCCCC/C=C\CCCCCCCC(=O)OCCC(C)C
1559,['627-91-8'],6-methoxy-6-oxohexanoic acid,COC(=O)CCCCC(=O)O
1560,['627-96-3'],"1,5-dibromohexane",CC(CCCCBr)Br
1561,['628-12-6'],2-methoxyethyl carbonochloridate,COCCOC(=O)Cl
1562,['628-21-7'],"1,4-diiodobutane",C(CCI)CI
1563,['628-36-4'],N-formamidoformamide,C(=O)NNC=O
1564,['628-47-7'],5-aminohexanoic acid,CC(CCCC(=O)O)N
1565,['628-48-8'],(E)-pent-2-enedioic acid,C(/C=C/C(=O)O)C(=O)O
1566,['628-64-8'],2-ethoxyethyl carbonochloridate,CCOCCOC(=O)Cl
1567,['628-77-3'],"1,5-diiodopentane",C(CCI)CCI
1568,['628-87-5'],2-(cyanomethylamino)acetonitrile,C(C#N)NCC#N
1569,['628-94-4'],hexanediamide,C(CCC(=O)N)CC(=O)N
1570,['629-09-4'],"1,6-diiodohexane",C(CCCI)CCI
1571,['629-17-4'],2-thiocyanatoethyl thiocyanate,C(CSC#N)SC#N
1572,['629-23-2'],tetradecan-3-one,CCCCCCCCCCCC(=O)CC
1573,['629-54-9'],hexadecanamide,CCCCCCCCCCCCCCCC(=O)N
1574,['629-58-3'],pentadecyl acetate,CCCCCCCCCCCCCCCOC(=O)C
1575,['629-70-9'],hexadecyl acetate,CCCCCCCCCCCCCCCCOC(=O)C
1576,['629-98-1'],(Z)-docos-13-en-1-ol,CCCCCCCC/C=C\CCCCCCCCCCCCO
1577,['630-13-7'],"2,2-diiodopropane",CC(C)(I)I
1578,['630-56-8'],"[(8R,9S,10R,13S,14S,17R)-17-acetyl-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl] hexanoate",CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)C
1579,['630-60-4'],"3-[(1R,3S,5S,8R,9S,10R,11R,13R,14S,17R)-1,5,11,14-tetrahydroxy-10-(hydroxymethyl)-13-methyl-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O
1580,['630-64-8'],"(3S,5S,8R,9S,10S,13R,14S,17R)-3-[(2R,4S,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-5,14-dihydroxy-13-methyl-17-(5-oxo-2H-furan-3-yl)-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-10-carbaldehyde",C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O
1581,['630-70-6'],iodo(trinitro)methane,C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])I
1582,['630-72-8'],"2,2,2-trinitroacetonitrile",C(#N)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
1583,['631-01-6'],"(4aR,5R,6aR,6aS,6bR,8aR,9S,10S,12aR,14bS)-9-formyl-5,10-dihydroxy-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid",C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(C[C@H]([C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)O)C)C)(C)C=O)O
1584,['631-22-1'],"diethyl 2,2-dibromopropanedioate",CCOC(=O)C(C(=O)OCC)(Br)Br
1585,['631-64-1'],"2,2-dibromoacetic acid",C(C(=O)O)(Br)Br
1586,['631-66-3'],2-oxopropanamide,CC(=O)C(=O)N
1587,['632-07-5'],2-cyanopropanoic acid,CC(C#N)C(=O)O
