,SMIELS,Atom2,Func. Group,Actual,Predict
2264,C1CC(OC1)CN,CHON,ester,426.15,397.28071428571417
4187,CC(=C)COC(=O)C,CHO,ester,397.15,403.32571428571424
5096,CC/C=C\CCC=O,CHO,alkene,412.58,411.795
5160,CC(C)(C)C(=O)N(C)C,CHON,amide,422.84,408.65766285714284
8659,CC1=CC2=C(C=C1)OCCC2,CHO,ester,507.15,480.4785714285713
7767,C=CC(=O)NC1CCCCC1,CHON,alkene,525.79,504.892857142857
3566,COC1CCCO1,CHO,ester,379.15,414.83714285714285
3954,C=CC(=O)NC(C(=O)O)O,CHON,carboxylic_acid,651.97,515.4771428571428
84,CCCCCC#CCC,CH,alkyne,430.25,421.8171428571428
1712,C1=CC(=CC=C1CO)O,CHO,aromatic,525.15,492.59357142857135
2238,CC1=CC=NC=C1,CHN,aromatic,418.45,416.9392857142856
7344,CON1C2CCCC1CCC2,CHON,ester,462.4,447.1914285714285
10977,CCOC(=O)CN1C(=O)C2=CC=CC=C2C1=O,CHON,ester,573.15,492.24285714285696
11094,C=CC(=O)OCCOCCOCCOC(=O)C=C,CHO,ester,623.15,483.7192857142856
8552,CCC1=C(C(=CC=C1)CC)O,CHO,aromatic,492.15,484.942857142857
1644,CCCC(C(CC)CO)O,CHO,alcohol,517.15,476.6442857142856
1934,CC(=O)C(=O)O,CHO,carboxylic_acid,327.15,439.2064285714285
1447,CC1=CC=C(C=C1)C(=O)OC,CHO,ester,493.15,492.0071428571427
8896,C=C1CCC(CC1)C(=C)CO,CHO,alkene,535.85,470.69357142857143
2952,CN(C)CCOC(=O)C=C,CHON,ester,337.15,413.48071428571427
10502,CCCC(C)(CC)C(CC)CC,CH,alkane,474.15,466.57857142857125
8459,CCC(CC)COC(=O)C(=C)C,CHO,ester,482.74,466.7507142857142
8436,CC(C)(C)COC(=O)C(C)(C)C,CHO,ester,480.16,472.9676628571429
1285,CC(=O)CCC1=CC=CO1,CHO,aromatic,476.15,415.9714285714285
4085,CC1C=CC(N1)C,CHN,alkene,376.65,356.05571428571426
5441,CC(=O)CCCOC(=O)C,CHO,ester,485.15,462.0742857142856
11104,CCCCN=C1C(C(=O)C1(C)C)(C)C,CHON,ketone,627.96,531.8471428571428
6192,CCC(C(C)(C)CC)O,CHO,alcohol,433.35,438.5303878571427
8856,CC1CCC(CC1O)C(C)C,CHO,alcohol,530.35,504.7121428571428
4753,CC(=COC(=O)C)C,CHO,ester,580.01,411.297857142857
737,CCC(=O)CC(C)C,CHO,ketone,408.15,416.73785714285714
5021,CC(C)(OC)OCC=C,CHO,ester,398.05,393.1821428571428
4892,C/C=C(/C)\C1CC1,CH,alkene,370.54,354.2520721428572
7319,CC(=O)C1(CCCCC1)C,CHO,ketone,459.35,430.4557142857142
1521,CCCCCC(CCCCC)O,CHO,alcohol,501.15,555.1821428571428
4594,CC(=O)NCCOC(=O)C,CHON,ester,499.14,456.2864285714285
5798,C/C=C/C(OC(=O)C)OC(=O)C,CHO,ester,363.65,441.58214285714286
1831,COC(=O)C1=CC(=CC=C1)O,CHO,ester,554.15,501.2642857142856
1656,C1CCC(CC1)CC(=O)O,CHO,alcohol,518.15,519.9899999999999
3417,CC(=O)NC(=O)N(C)N=O,CHON,amide,524.87,479.78499999999997
5920,C1CC2C3C2C1C=C3,CH,alkene,393.08,405.33428571428567
3611,C1CCOOCC1,CHO,ester,396.39,386.53928571428565
5209,CCN(CC)CC(C)O,CHON,alcohol,430.15,423.17071428571415
8771,CC(CC1=CC=CC=C1)CO,CHO,aromatic,518.15,466.2571428571427
5333,CC12C(CCO1)CC(=O)O2,CHO,ester,458.65,441.4728571428571
6560,C1CCC(=CC1)CCN,CHN,alkene,483.53,432.64857142857136
6025,CCCC(C)CN(C)C,CHN,amine,407.15,396.1292857142857
2255,CN(CCO)C1=CC=CC=C1,CHON,aromatic,423.15,491.5857142857143
16,CC(C)CC#C,CH,alkyne,334.35,340.92142857142863
8880,CCCCCC1CC(=O)C(O1)C,CHO,ester,533.78,473.72571428571433
10343,CCCCC(C(C)C)C(C)CC,CH,alkane,468.15,465.86428571428553
4173,CCCOCC1CO1,CHO,ester,392.99,409.8442857142856
1093,CCCCC(C)(CCC)O,CHO,alcohol,453.15,473.70857142857136
10926,CC1=CCC(CC1)(C(C)C)OC(=O)C,CHO,ester,555.87,511.1735714285714
2579,CC(=O)C1=CN=CC=C1,CHON,aromatic,493.15,439.4357142857142
2111,CCOCCN,CHON,ester,381.15,385.7178571428571
542,CCCC(=O)C,CHO,ketone,375.35,399.0221428571428
2363,CCCC1CCNCC1,CHN,amine,446.15,449.0992857142856
3866,CC(C(=O)O)OC(=O)C,CHO,carboxylic_acid,517.29,462.45357142857137
9423,CCCC(C)CCC(C)CC,CH,alkane,455.15,455.6285714285713
5534,CCC(C)OC(=O)C(C)O,CHO,ester,509.28,448.99285714285713
1055,CC1=CC=C(C=C1)OC,CHO,ester,448.65,499.3357142857141
299,CCC=CC=C,CH,alkene,346.65,355.32428571428574
8788,CCC(C)CCCCC(C)O,CHO,alcohol,519.7,507.63500000000005
515,CCCCCCCC(C)C,CH,alkane,440.25,464.78785714285715
11049,CC(=O)NC12CC3CC(C1)CC(C3)C2,CHON,amide,598.26,519.0542857142857
3146,C(CN)C(=O)O,CHON,carboxylic_acid,486.28,458.7799999999999
18,C=CC=CC#C,CH,alkene,356.65,342.18071428571426
3695,C1=COC=C1C#N,CHON,aromatic,424.15,416.17142857142846
9712,CCC(=O)OCCCCCC(C)C,CHO,ester,509.06,496.2585714285714
6160,CCC(C(C)C)C(=O)C,CHO,ketone,427.0,425.8828571428571
517,C1CCC2CCCC2C1,CH,alkane,440.15,433.1114285714285
8275,C1CC12C=CC3(CC3)C=C2,CH,alkene,456.36,439.45642857142855
9894,CCCCCC1C(CCC1O)C,CHO,alcohol,549.4,518.862857142857
1462,CC1=CC(=CC(=C1)O)C,CHO,aromatic,494.85,506.692857142857
7847,CC1(C(=O)CCC1=O)CC=C,CHO,alkene,553.36,472.4335714285713
174,CC1CCC2(C1C2)C(C)C,CH,alkane,430.15,440.91999999999996
7031,CC/C=C(\CC)/C(=C)C,CH,alkene,406.12,398.51071428571424
19,C=CC#CC=C,CH,alkene,358.15,348.66428571428565
3006,C=CN1CCCC1=O,CHON,amide,366.15,412.87535714285707
10338,CCCCC(C)(CCC)CCC,CH,alkane,468.15,459.1714285714284
8067,CCC1=C(C2=C(C=C1)OCCO2)O,CHO,ester,393.65,471.11428571428553
4002,CC1=CC1(C)C,CH,alkene,348.0,332.5621428571429
697,COC1=CC=CC=CC1=O,CHO,ester,401.15,452.9892857142856
3212,C/C=C\C=O,CHO,alkene,343.94,340.39500000000004
7607,CCCCCCC(C)CO,CHO,alcohol,497.26,495.65357142857135
3628,CCN=CN(C)C,CHN,amine,403.12,420.08785714285705
9144,CC1(CC(=O)CC(C1)(C)C#N)C,CHON,ketone,613.66,524.935
6019,CC(C)(C)N1C=CC=C1,CHN,aromatic,405.85,432.4957142857142
5684,CCC1=C(C(=O)C(O1)C)O,CHO,ester,571.11,480.86714285714277
10410,C1C2C1C3C4C5CC5C6C2C3C64,CH,alkane,470.3,452.2292857142857
7221,C1CCC/C=C/CCC1,CH,alkene,441.71,479.92428571428565
5082,CC(CC=C)C(=O)C,CHO,alkene,410.15,403.46071428571423
6843,C1CC(CCC1CN)CO,CHON,alcohol,562.23,472.6014285714285
8387,CCCCCCC(=O)C(C)C,CHO,ketone,474.15,466.89785714285705
8077,CC(C)CCCC(C)CC=O,CHO,aldehyde,403.15,444.6071428571428
470,CC1=CC2=CC=CC=C2C=C1C,CH,aromatic,541.15,509.5857142857141
7549,COC(=O)N1CCC2CC1C=C2,CHON,ester,493.09,458.37642857142845
9502,CC(C1=CC=CC=C1)C(C)(C)O,CHO,aromatic,470.15,487.9499999999999
3936,C(CC(C(=O)O)N)CN,CHON,carboxylic_acid,604.13,532.035
10661,C1CCC2C3CCCCC2C3C1,CH,alkane,502.52,506.97357142857135
10007,CC1=CCC(C(C1)C(=O)OC)C(=O)OC,CHO,ester,586.74,529.1464285714285
7053,CC#CC(C)(C)C(C)C,CH,alkyne,410.85,400.7957142857143
4942,CC(C)CC(C)OC,CHO,ester,381.3,368.34499999999997
5918,CC(C)(C)C1=CC=CO1,CHO,aromatic,392.7,417.3392857142856
467,CCC1=CC=CC2=CC=CC=C21,CH,aromatic,531.75,522.6142857142855
6196,CC(C)(C)C(=C)C(=O)OC,CHO,ester,434.19,415.3571428571427
523,CCCCCCCC1CCCC1,CH,alkane,497.15,498.5857142857143
6813,CC(=O)OCCNCCOC(=O)C,CHON,ester,549.25,502.6149999999999
2570,CC1=CC2=C(C=C1)OC(=N2)C,CHON,aromatic,491.65,517.8571428571428
10973,CCCCOC(=O)CC(C(=O)OCCCC)O,CHO,ester,572.15,520.5614285714286
2274,CC1=CN=CC(=N1)C,CHN,aromatic,428.75,427.37142857142845
5520,CCOC(CC#N)OCC,CHON,ester,506.24,427.0807142857143
9607,CCCCOC(C)(C)OCCCC,CHO,ester,492.89,490.69999999999993
539,CCC(=O)CC,CHO,ketone,375.05,388.27999999999986
357,CCC1(CCCC1)C,CH,alkane,394.75,414.0607142857142
100,CC=CCCCC=CC,CH,alkene,424.65,417.5742857142856
9157,C1CC2=C1C(=O)C3=C(C2=O)CC3,CHO,alkene,620.78,539.5928571428572
9018,CC(C)(C)C(C(=O)C(C)(C)C)O,CHO,alcohol,567.55,459.61052000000007
3636,COC(CC=O)OC,CHO,ester,407.06,405.4342857142857
2847,CNC(=O)C1=CC=CC=C1,CHON,aromatic,564.15,503.1285714285713
4555,CC1CCC(=O)C1=O,CHO,ketone,487.8,439.4782142857142
407,CCCCC(C)(C)C(C)C,CH,alkane,433.35,440.1857142857142
5850,CCC(=C)CC(C)C,CH,alkene,383.45,373.17857142857144
3261,C(CC=O)C=O,CHO,aldehyde,388.44,393.0935714285714
8967,CC1=C(C(CCC1)(C)C)CO,CHO,alkene,549.49,487.0935714285714
5448,COC1CC(C(O1)OC)C=O,CHO,ester,486.15,429.7535714285714
5466,CCC1=NC(=CC=C1)N,CHN,aromatic,491.15,445.00714285714275
9500,CC1=CC(=C(C=C1)C)C(C)C,CH,aromatic,469.35,492.00214285714276
8835,CC(=CCC(C)(C=C)C#N)C,CHN,alkene,527.97,454.54571428571427
11123,CCCCCC(=O)C(C(=O)C)C(=O)OCC,CHO,ester,639.68,560.4507142857143
717,CC(C)COC(=O)C=C,CHO,ester,405.15,403.4164285714285
7845,CO/C=C/C=C(C(=O)OC)C(=O)OC,CHO,ester,552.58,512.3471428571428
5986,C=CC1CCCC=C1,CH,alkene,401.9,396.5792857142857
7452,CN(C)CCOCOCCN(C)C,CHON,ester,475.24,440.63285714285706
9658,CCOC(=O)C(C)C1=CC=CC=C1,CHO,ester,502.65,485.57857142857125
7139,C=C1CC2CCC1CC2,CH,alkene,426.7,433.76714285714286
8756,CCCCC(C)(C(C)CC)O,CHO,alcohol,516.91,464.8628571428571
8053,C/C=C(\C)/C=C/C=C(C)C,CH,alkene,385.65,390.35571428571427
989,COCC(COC)O,CHO,ester,442.15,412.02928571428566
8657,CCC1=CC(=CC=C1)OC(=O)C,CHO,ester,507.15,504.042857142857
5623,CCC(=O)CN(CC(=O)C)N=O,CHON,ketone,543.34,455.0599999999999
7279,CCCCCC1OCC(O1)C,CHO,ester,452.15,460.02857142857135
7436,CC(C=O)C1CCCCC1,CHO,aldehyde,473.29,447.9592857142856
6645,C/C=C/C(=O)N1CCOCC1,CHON,ester,500.01,456.7885714285714
477,C1CCCCCCCCCCC1,CH,alkane,520.15,508.50857142857143
2080,C=CCO,CHO,alkene,370.55,364.7435714285715
3827,CCC(C)(C#N)N,CHN,amine,485.38,426.9315235714285
7417,CCCCCC1C=CC(=O)O1,CHO,ester,469.64,454.0792857142856
311,CC(C)C(C)(C)C,CH,alkane,353.95,359.95
3477,C1C(=NNC1=O)C(=O)O,CHON,carboxylic_acid,630.79,537.55
7646,C1CCCN(CCC1)CCN,CHN,amine,502.65,486.06357142857144
9762,CC1(C2CC=C(C1C2)CC=O)C,CHO,alkene,517.4,482.85285714285703
10091,CCCCCCC1=NCCN1CCO,CHON,alcohol,629.42,551.9464285714287
6512,CC(C)COC(=O)CC(=O)C,CHO,ester,477.0,459.72142857142853
1084,CCCCOC(=O)C(C)CC,CHO,ester,452.15,465.43999999999994
6395,CC(CCOC(=O)C=C)OC,CHO,ester,459.52,431.315
1315,CCCCCCOC(=O)CCC,CHO,ester,481.15,481.3721428571427
4068,CCC1C(O1)(C)C,CHO,ester,370.65,343.75714285714275
3043,COC(=O)NN,CHON,ester,426.28,398.38
369,CCC(C)C(C)(C)C,CH,alkane,383.15,396.65714285714284
6398,CCC(=O)CC(C)(CC)O,CHO,alcohol,460.15,427.1285714285713
5939,C=C1C2CCC2C1=C,CH,alkene,394.44,433.6071428571428
2683,CCC1=NC2=CC=CC=C2C=C1,CHN,aromatic,518.65,518.4642857142856
7584,CCOC(=O)CN1CCCCC1,CHON,ester,496.13,469.9364285714285
6439,CCOCCNCCOCC,CHON,ester,467.15,456.2228571428571
1369,COC1=CC=C(C=C1)OC,CHO,ester,485.75,493.29999999999984
9263,CC(CC1=CC=C(C=C1)OC)C=O,CHO,ester,383.65,488.43571428571414
8663,CCCCN(CC1CO1)CC2CO2,CHON,ester,508.22,465.93571428571425
3829,CCOC(=O)N(C)C#N,CHON,ester,486.74,433.2164285714285
3670,C1CC2OC(C1)OO2,CHO,ester,416.87,415.23857142857145
5640,C1C2CC(C1CC2O)O,CHO,alcohol,552.53,479.01642857142855
2203,CC(CC1=CC=CC=C1)NN,CHN,aromatic,409.65,453.61428571428553
9256,C1=CC=C2C(=C1)C3=CC(=NC=C3N2)N,CHN,aromatic,375.85,513.7357142857142
4283,CC1=CC(=O)OCC1,CHO,ester,414.92,392.1071428571428
9657,CCCCOC1=CC=CC(=C1)C,CHO,ester,502.35,495.29999999999984
3305,CCN1C=NC=N1,CHN,aromatic,424.96,437.20571428571424
516,CCCCCCC(C)CC,CH,alkane,441.05,457.02571428571434
9649,C1C2=CC=CC=C1C=CC=C2,CH,alkene,501.21,485.44642857142844
7334,CCCC(C)(CC)C(=O)OC,CHO,ester,460.51,447.9085714285714
3087,C1CNOC1,CHON,ester,363.69,369.2085714285714
6463,CCC1CCCCC1=O,CHO,ketone,470.01,455.20214285714275
10396,CCCC(C)CC(C)C(C)CC,CH,alkane,470.15,465.2214285714284
3426,C1CC1(C(=O)O)O,CHO,alcohol,535.79,475.28357142857146
4768,CC(CN(CC(C)O)N=O)O,CHON,alcohol,596.2,504.21499999999986
3761,CC(C)C(C=O)O,CHO,alcohol,453.96,414.3857142857142
1357,CCC(=O)OC1=CC=CC=C1,CHO,ester,484.15,476.9714285714284
10092,CC(CO)OCC(C)OCCOCCOC,CHO,ester,632.26,524.755
4152,C=CCC(=O)OC=C,CHO,ester,390.15,378.6378571428571
6578,C1C2CC(C1C=C2)CO,CHO,alkene,487.06,421.60642857142847
8163,CCC/C=C/C/C=C/CC,CH,alkene,436.72,425.3135714285713
1992,CCCC=O,CHO,aldehyde,347.95,355.90714285714284
5546,C1=CC=NC(=C1)OCCN,CHON,ester,511.15,444.0357142857142
917,CCC(=O)CC(=O)C,CHO,ketone,433.15,435.55071428571426
6426,CCCC(=O)C1=CC=CO1,CHO,aromatic,465.15,444.2321428571428
10097,CN(C)CCCNCCCNCCCN,CHN,amine,636.59,544.327857142857
1174,CC(=C)C(OC(=O)C)OC(=O)C,CHO,ester,464.15,450.67
1390,CC1=CC(=O)CC(C1)(C)C,CHO,alkene,488.35,489.1721428571427
9840,CCOC(=O)CCN1CCCC(C1)C,CHON,ester,537.22,478.3021428571428
8499,CCCCC(CC)C(=O)OCC,CHO,ester,486.18,473.7057142857142
2034,CCOCOCC,CHO,ester,361.15,369.2178571428571
6243,CCC(C)OC(=O)C(C)C,CHO,ester,439.98,437.14071428571424
5039,CCC1=NC(CO1)(C)C,CHON,ester,402.15,406.00142857142856
5353,CC12CCCC(O1)(OO2)C,CHO,ester,463.11,417.0978571428571
1452,CC1(C2CC=C(C1C2)C=O)C,CHO,alkene,493.65,474.4171428571427
9817,CC(C)C12CCC(C=C1)(OCO2)C,CHO,ester,530.67,511.5285714285714
9066,CC1(CCC(C(=O)C1=O)(C)C)C,CHO,ketone,579.4,493.7735714285713
8166,CC1CCCC(CC1)(C)C,CH,alkane,437.15,438.0035714285713
1768,CC(=O)OC/C=C/C1=CC=CC=C1,CHO,ester,538.15,499.78571428571416
5204,C/C=C/C(CC=C)O,CHO,alkene,429.15,400.76302071428574
2948,CCCNC,CHN,amine,335.15,350.3357142857143
4946,CC(C)CCCOC,CHO,ester,381.74,378.8085714285714
10797,CC(=C)C(C/C=C(\C)/C=C)OC(=O)C,CHO,ester,529.22,487.16499999999996
6457,CC1CCC(CC1)NC,CHN,amine,469.15,420.69928571428574
1667,C1=CC(=CC=C1C=O)C=O,CHO,aromatic,519.15,487.36428571428553
1868,C1=CC=C2C(=C1)C=CC=C2C=O,CHO,aromatic,565.15,536.9714285714284
7349,CCC(C)C(=O)OCC(C)C,CHO,ester,462.86,446.43642857142856
2802,C1=CC=NC(=C1)C2=CC=CC=N2,CHN,aromatic,546.65,520.0428571428571
2623,CCCCN(CCCC)CCO,CHON,alcohol,502.15,475.32714285714275
5386,COC(=O)C1(CC1)C(=O)OC,CHO,ester,470.15,473.0128571428572
7713,COCCOCCOCCOC=C,CHO,ester,515.15,486.2564285714285
8243,CC(=CCOC(C)(C)C=C)C,CHO,ester,448.31,439.7699999999999
449,CCCCC(C)(CC)CC,CH,alkane,436.95,444.75714285714275
3807,CC(C#N)C(=O)OC,CHON,ester,473.86,439.88214285714275
4079,COC1CC=CC1,CHO,ester,373.74,380.05071428571426
10452,CCCCC(CC)C(CC)CC,CH,alkane,472.15,466.6499999999998
10756,C1CC2=C(C1)C3=C(CCC3)C=C2,CH,aromatic,524.15,492.74285714285696
4614,CCOC(C(=O)N)OCC,CHON,ester,507.68,429.5321428571428
1847,COC1=C(C=CC(=C1)C=O)O,CHO,ester,558.15,504.0071428571427
1846,C1=CC=C(C=C1)OCC(=O)O,CHO,carboxylic_acid,558.15,470.2571428571427
1117,CC(C)(C=C)C(=O)O,CHO,alkene,458.15,469.4221428571428
10219,CC(C)CC(C)CCC(C)(C)C,CH,alkane,458.15,461.0642857142856
3625,CC(CC=O)OC,CHO,ester,401.15,374.3964285714286
10567,C1C2C1C3C(C2)C4CC3C5C4C5,CH,alkane,481.04,446.5114285714286
3995,CC(C)(C)COC,CHO,ester,345.15,349.02142857142854
10857,CC(C)N(CCOC(=O)C(=C)C)C(C)C,CHON,ester,540.5,484.09785714285715
759,C1C(O1)C2CO2,CHO,ester,411.15,400.1757142857142
10591,CCCCCCCCN(CC)CC,CHN,amine,486.15,480.9564285714285
8959,CC(C)COC1=CC(=O)CCC1,CHO,ester,546.56,470.5742857142856
4990,CC/C=C/O/C=C/C,CHO,ester,390.5,366.0299999999999
2739,CN(C)C1=CC=C(C=C1)N(C)C,CHN,aromatic,533.15,497.52142857142843
6783,C1CC2C1C(=O)C=CC2=O,CHO,alkene,539.46,485.7849999999999
3663,COC1=NCCC1,CHON,ester,414.21,423.2328571428571
8432,CCCCNC1CCCCC1,CHN,amine,480.15,465.1785714285714
1276,CC1=C(C=C(C=C1)OC)C,CHO,ester,475.15,463.1071428571427
5486,C/C=C/CCCC(=O)O,CHO,alkene,496.15,483.1992857142856
8741,CC(C)CC(C)CC(C)(C)O,CHO,alcohol,516.47,468.875
10274,CCCCC(CCC)C(C)(C)C,CH,alkane,464.15,463.86428571428553
6119,C1CC2=CC=CC2=C1,CH,alkene,421.44,394.57
8426,COC1(C2C=CC1C3C2C3)OC,CHO,ester,479.25,469.59214285714285
7546,CC1=C(C=C(C=C1)CO)C,CHO,aromatic,492.7,493.0414285714284
6534,C1=CC=C2C(=C1)C(=O)OOC2=O,CHO,aromatic,480.15,525.4571428571427
6565,CCCOC(=O)C1=CC=CO1,CHO,ester,484.05,465.2214285714284
56,CCC(C)(C)C(=C)C,CH,alkene,381.45,371.3064285714285
9468,CC(=C(C)C1=CC=CC=C1)C,CH,alkene,463.15,469.1892857142856
7524,CCC1=C(C=CC(=C1)C)O,CHO,aromatic,490.15,489.9642857142856
1278,CC1=CC(=CC=C1)O,CHO,aromatic,475.35,510.3285714285713
10608,CCCCCCCCCC(C)C,CH,alkane,490.65,478.3428571428572
4723,CC(CCCC(=O)O)N,CHON,carboxylic_acid,554.48,512.887857142857
8136,CCCCC(=C(C)C)CC,CH,alkene,432.32,433.1984228571428
4392,C1CCC2OC(C1)OO2,CHO,ester,444.02,417.5264285714285
8855,CC(=C)C1C(C=CCC1=C)O,CHO,alkene,530.34,485.39714285714274
8744,C=C1C2CCC(C1=C)C(=O)C2,CHO,alkene,516.56,469.7921428571428
6469,CCC(C)C(CC=C)O,CHO,alkene,470.62,412.52571428571434
198,CCC(C)C(C)(C)C(C)C,CH,alkane,437.75,438.4857142857142
1675,C1COCOC1C2=CC=CC=C2,CHO,ester,520.15,500.7642857142855
2279,CC1(CCCC(N1)(C)C)C,CHN,amine,429.15,479.8549999999999
9955,CC\1(C2CCC(C2)/C1=C\CO)C,CHO,alkene,563.42,481.577857142857
6185,COC1=CC(=C)CCC1,CHO,ester,432.58,411.8507142857143
1766,CC(CCCC(C)(C)O)CCO,CHO,alcohol,538.15,498.77
10053,CC(C)(C)C1CCC(CC1)C(=O)O,CHO,alcohol,608.44,525.39
1901,C1=CC(=CC=C1C=O)O,CHO,aldehyde,583.15,508.99357142857133
6492,C1CC2CC1CCC2=O,CHO,ketone,472.48,455.3864285714285
3451,C(CC(=O)O)C(=O)N,CHON,carboxylic_acid,563.03,539.1214285714285
4726,C(CC#N)/C=C/C#N,CHN,alkene,555.0,455.1842857142856
2594,CCC(=O)NC1=CC=CC=C1,CHON,aromatic,495.35,519.8428571428569
5344,CCCCC#CCO,CHO,alkyne,460.94,413.9285714285714
9989,CC(C)CCCCCOCCC#N,CHON,ester,575.34,504.9678571428571
9947,CCOC1=CC2=C(C=C1)N=CC=C2,CHON,ester,562.15,522.1499999999999
1458,CC1(C2CC=C(C1C2)CO)C,CHO,alkene,494.65,483.9514285714285
6505,CCCCOC(=O)/C=C\C(=O)O,CHO,carboxylic_acid,474.15,506.86499999999995
3324,CC(C=O)C#N,CHON,aldehyde,441.42,377.47857142857134
5224,COC1=C(CCC1)OC,CHO,ester,433.67,417.6207142857143
6697,C1CCC(=CC1)CC#N,CHN,alkene,513.08,454.2192857142856
3225,CN(C)C(=O)OC,CHON,ester,361.78,392.20142857142855
8085,C1C2CC(C1C=C2)C=CC(=O)O,CHO,alkene,413.15,429.69190714285713
10684,CCCC(C1=CC=CC=C1)C(=O)C,CHO,aromatic,508.65,492.86428571428553
5755,CC(CCC(=O)O)CC(=O)O,CHO,alcohol,650.34,602.4935714285714
2712,CC1=NN(C=C1)C2=CC=CC=C2,CHN,aromatic,528.15,504.5642857142856
5963,CCN(CC)C(=O)CC(=O)C,CHON,amide,399.65,463.53714285714284
4606,CC1=CC(=NC=C1)N,CHN,aromatic,503.2,429.1892857142856
10033,CCCCCCCC(C)CC(=O)O,CHO,alcohol,596.35,553.7914285714286
4398,CCOC(=O)CCNC,CHON,ester,445.27,422.4314285714285
7410,CC1=CC(=C(C(=C1)C(=O)O)N)C,CHON,carboxylic_acid,468.15,510.9714285714285
8434,CCCCCCCCCNC,CHN,amine,480.15,482.3414285714285
11002,CC(C)C(=O)C(C)(C)C(=O)OCC(=C)C,CHO,ester,579.14,507.2571428571428
8622,CCC1=CC(=CC(=C1O)C)C,CHO,aromatic,500.65,497.51428571428556
3755,C/C(=C/C(=O)OC)/N,CHON,ester,448.79,419.125
2230,CC1=CC(=NO1)C,CHON,aromatic,416.15,413.3071428571428
5932,C1C2CC2CC3C1C3,CH,alkane,393.92,439.9442857142857
2732,CCOC1=CC=C(C=C1)C#N,CHON,ester,531.15,500.32142857142844
4103,CCNC(=O)NC1=NC=CO1,CHON,aromatic,380.15,420.9
3179,C(NC(=O)NCO)O,CHON,alcohol,606.81,479.5399999999999
5456,CN1CCC(=CC1)CO,CHON,alkene,488.47,417.74999999999994
2531,CCCN(CCC)C(=O)C,CHON,amide,482.65,457.6414285714285
1635,C1CCC(CC1)OC2CCCCC2,CHO,ester,515.65,494.255
8304,C=C1C2CC3CC1CN(C3)C2,CHN,alkene,460.22,443.5878571428571
4777,CNC(=O)N(C)C(=O)CC#N,CHON,amide,609.31,540.8321428571429
2699,CC1=CC2=NC=CN=C2C=C1,CHN,aromatic,522.15,512.642857142857
6287,CC(C)(C)OC1CCCO1,CHO,ester,444.06,422.2971428571427
4308,CC(COC)C(=O)OC,CHO,ester,420.15,416.0885714285713
1817,COC1=CC=C(C=C1)C(=O)O,CHO,carboxylic_acid,549.65,492.26428571428556
5728,C1CN1CCCNC(=O)C(=O)N,CHON,amide,609.78,480.6699999999999
1629,CC1=C(C(=CC=C1)O)O,CHO,aromatic,514.15,509.57142857142856
7342,CC1CC=C(C1=O)C(C)C,CHO,alkene,461.9,440.5292857142857
10421,CCCC(CC)C(C)C(C)CC,CH,alkane,471.15,465.792857142857
4635,C1CNCCNCCN1,CHN,amine,519.56,543.1271428571428
1074,CCCCCCCOC=O,CHO,ester,451.25,444.315
6681,CC1=CCC(CC1)C#N,CHN,alkene,508.41,428.00142857142856
4907,CC(C)(C)OCC=C,CHO,ester,373.15,383.4171428571429
8797,CCCCCCC(CC)CO,CHO,alcohol,520.14,490.09857142857135
8001,CCCCC(=O)N(CCO)CCO,CHON,amide,656.19,575.3814285714286
10301,CCCC(CC)C(C)CC(C)C,CH,alkane,466.15,463.36428571428553
2459,CCCCCN1CCCCC1,CHN,amine,471.35,481.36857142857144
3176,C(N(CO)C(=O)N)O,CHON,amide,591.44,472.02999999999986
10565,CCCCCCCCC#CC=C,CH,alkene,479.84,493.3335714285714
9562,CCOC(=O)C1(CCCC1)C(=O)OCC,CHO,ester,483.15,538.5857142857142
9089,CN(CCC#N)C1=CC=CC=C1,CHN,aromatic,586.15,510.05714285714276
9535,CC1CCC2CCCCC2C1,CH,alkane,477.17,503.5521428571428
8597,CC(C)C1COC(OC1)C(C)C,CHO,ester,496.3,452.9907142857142
861,CCCCCC(=O)C,CHO,ketone,424.15,428.0121428571428
1138,CCC1=CC=CC=C1OC,CHO,ester,460.15,471.8107142857142
4818,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,CHO,alcohol,659.0,630.0871428571429
257,CC(C)C1CC1,CH,alkane,331.45,336.5277864285714
8203,CC(C)(C)C1CCCC=C1,CH,alkene,443.88,437.0592857142856
9448,CCCCCCCCC1CC1,CH,alkane,458.02,492.4157142857142
6297,CC/C(=C/COC(=O)C)/C,CHO,ester,444.9,424.2999999999999
8557,CCC(=O)C1=CC=CC=C1C,CHO,aromatic,492.65,471.93571428571414
7040,C/C=C/C=C/C=C/C#C,CH,alkene,408.12,420.17928571428575
2827,C1COCCN1CCN2CCOCC2,CHON,ester,558.15,474.84857142857135
7115,C1CC2CC1C3C2CC3,CH,alkane,421.07,443.2799999999999
1827,CCCC(=O)OCC(CO)O,CHO,ester,553.15,510.83714285714274
9778,CCCCCCC1OCCC(O1)C,CHO,ester,520.06,504.0078571428572
5085,COC1=CCCCC1,CHO,ester,410.54,414.6107142857143
7676,CCCOC(=O)C1=CN=CC=C1,CHON,ester,508.15,470.68571428571414
4859,CC/C(=C/C=C)/C,CH,alkene,360.48,360.21500000000003
7555,CC(C)C(C)CC(C)(C)O,CHO,alcohol,493.59,458.1421428571429
4010,C=C/C=C/C=C,CH,alkene,350.65,367.9699999999999
