,SMIELS,Atom2,Func. Group,Actual,Predict
6505,CCCCOC(=O)/C=C\C(=O)O,CHO,carboxylic_acid,474.15,568.4896
3324,CC(C=O)C#N,CHON,aldehyde,441.42,423.58038
5224,COC1=C(CCC1)OC,CHO,ester,433.67,432.30542
6697,C1CCC(=CC1)CC#N,CHN,alkene,513.08,516.5106
3225,CN(C)C(=O)OC,CHON,ester,361.78,393.16895
8085,C1C2CC(C1C=C2)C=CC(=O)O,CHO,alkene,413.15,505.44244
10684,CCCC(C1=CC=CC=C1)C(=O)C,CHO,aromatic,508.65,490.779
5755,CC(CCC(=O)O)CC(=O)O,CHO,alcohol,650.34,614.41486
2712,CC1=NN(C=C1)C2=CC=CC=C2,CHN,aromatic,528.15,519.3585
5963,CCN(CC)C(=O)CC(=O)C,CHON,amide,399.65,508.05887
4606,CC1=CC(=NC=C1)N,CHN,aromatic,503.2,474.33493
10033,CCCCCCCC(C)CC(=O)O,CHO,alcohol,596.35,583.22687
4398,CCOC(=O)CCNC,CHON,ester,445.27,444.7394
7410,CC1=CC(=C(C(=C1)C(=O)O)N)C,CHON,carboxylic_acid,468.15,536.5067
8434,CCCCCCCCCNC,CHN,amine,480.15,484.86172
11002,CC(C)C(=O)C(C)(C)C(=O)OCC(=C)C,CHO,ester,579.14,569.5645
8622,CCC1=CC(=CC(=C1O)C)C,CHO,aromatic,500.65,494.5214
3755,C/C(=C/C(=O)OC)/N,CHON,ester,448.79,429.89307
2230,CC1=CC(=NO1)C,CHON,aromatic,416.15,416.59326
5932,C1C2CC2CC3C1C3,CH,alkane,393.92,404.75256
2732,CCOC1=CC=C(C=C1)C#N,CHON,ester,531.15,483.18546
4103,CCNC(=O)NC1=NC=CO1,CHON,aromatic,380.15,436.7224
3179,C(NC(=O)NCO)O,CHON,alcohol,606.81,604.0532
5456,CN1CCC(=CC1)CO,CHON,alkene,488.47,464.11087
2531,CCCN(CCC)C(=O)C,CHON,amide,482.65,460.69205
1635,C1CCC(CC1)OC2CCCCC2,CHO,ester,515.65,517.6381
8304,C=C1C2CC3CC1CN(C3)C2,CHN,alkene,460.22,451.2387
4777,CNC(=O)N(C)C(=O)CC#N,CHON,amide,609.31,608.90894
2699,CC1=CC2=NC=CN=C2C=C1,CHN,aromatic,522.15,488.96176
6287,CC(C)(C)OC1CCCO1,CHO,ester,444.06,426.88364
4308,CC(COC)C(=O)OC,CHO,ester,420.15,430.45993
1817,COC1=CC=C(C=C1)C(=O)O,CHO,carboxylic_acid,549.65,495.85306
5728,C1CN1CCCNC(=O)C(=O)N,CHON,amide,609.78,598.81805
1629,CC1=C(C(=CC=C1)O)O,CHO,aromatic,514.15,534.11383
7342,CC1CC=C(C1=O)C(C)C,CHO,alkene,461.9,470.7251
10421,CCCC(CC)C(C)C(C)CC,CH,alkane,471.15,469.40555
4635,C1CNCCNCCN1,CHN,amine,519.56,521.04193
1074,CCCCCCCOC=O,CHO,ester,451.25,442.55927
6681,CC1=CCC(CC1)C#N,CHN,alkene,508.41,493.59363
4907,CC(C)(C)OCC=C,CHO,ester,373.15,381.02533
8797,CCCCCCC(CC)CO,CHO,alcohol,520.14,511.7939
8001,CCCCC(=O)N(CCO)CCO,CHON,amide,656.19,650.64954
10301,CCCC(CC)C(C)CC(C)C,CH,alkane,466.15,468.13586
2459,CCCCCN1CCCCC1,CHN,amine,471.35,457.9392
3176,C(N(CO)C(=O)N)O,CHON,amide,591.44,581.7594
10565,CCCCCCCCC#CC=C,CH,alkene,479.84,490.11777
9562,CCOC(=O)C1(CCCC1)C(=O)OCC,CHO,ester,483.15,545.02704
9089,CN(CCC#N)C1=CC=CC=C1,CHN,aromatic,586.15,533.191
9535,CC1CCC2CCCCC2C1,CH,alkane,477.17,472.84827
8597,CC(C)C1COC(OC1)C(C)C,CHO,ester,496.3,470.0412
861,CCCCCC(=O)C,CHO,ketone,424.15,414.14594
1138,CCC1=CC=CC=C1OC,CHO,ester,460.15,479.86124
4818,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,CHO,alcohol,659.0,645.1288
257,CC(C)C1CC1,CH,alkane,331.45,364.069
8203,CC(C)(C)C1CCCC=C1,CH,alkene,443.88,464.20987
9448,CCCCCCCCC1CC1,CH,alkane,458.02,470.58612
6297,CC/C(=C/COC(=O)C)/C,CHO,ester,444.9,433.0743
8557,CCC(=O)C1=CC=CC=C1C,CHO,aromatic,492.65,486.56854
7040,C/C=C/C=C/C=C/C#C,CH,alkene,408.12,405.5798
2827,C1COCCN1CCN2CCOCC2,CHON,ester,558.15,509.75186
7115,C1CC2CC1C3C2CC3,CH,alkane,421.07,420.0808
1827,CCCC(=O)OCC(CO)O,CHO,ester,553.15,570.5641
9778,CCCCCCC1OCCC(O1)C,CHO,ester,520.06,506.36035
5085,COC1=CCCCC1,CHO,ester,410.54,407.84204
7676,CCCOC(=O)C1=CN=CC=C1,CHON,ester,508.15,471.5987
4859,CC/C(=C/C=C)/C,CH,alkene,360.48,359.74252
7555,CC(C)C(C)CC(C)(C)O,CHO,alcohol,493.59,469.98157
4010,C=C/C=C/C=C,CH,alkene,350.65,344.2071
172,CCCC/C=C/CCCC,CH,alkene,444.15,438.82162
8016,CNCCC1=CC(=CC=C1)OC,CHON,ester,344.15,459.53134
9644,CCC(CC)OC1=CCCC=C1,CHO,ester,500.78,499.74927
10032,CCCCC(C)CCCCC(=O)O,CHO,alcohol,596.35,581.4704
9614,CCOCCCC1=CC=CC=C1,CHO,ester,494.15,484.36496
10512,CCCCCC(C)(CC)C(C)C,CH,alkane,475.15,470.65143
3366,CCO/C(=N/O)/C,CHON,ester,482.28,444.0305
2768,CC1=CNC2=CC=CC=C12,CHN,aromatic,539.15,540.48724
7793,COCC1CCC(CC1)CO,CHO,ester,535.0,532.4264
643,CC(CCC=C(C)C)C=O,CHO,alkene,393.2,456.06293
7171,C=CC=C1CCCCC1,CH,alkene,433.06,423.16583
9784,C1CCCN2CCCN(CC1)CC2,CHN,amine,520.33,506.4661
8246,C=C1CC(=C)C2CCC1C2,CH,alkene,448.74,439.65048
3513,CN1CC=CC1,CHN,alkene,341.28,349.6552
6588,CC(C(C)C(=O)C)C(=O)C,CHO,ketone,489.5,469.87085
5633,CCC1=C(C(=O)CC1)O,CHO,alkene,548.83,519.17566
4414,CC(=O)CCOC(=O)C,CHO,ester,448.97,457.89807
1758,C(CCCO)CCCO,CHO,alcohol,535.15,541.0293
2467,CC(=O)OCC#N,CHON,ester,473.15,444.74945
10667,CC(C1CCCC1)C2CCCC2,CH,alkane,504.28,498.54572
1920,COCOC,CHO,ester,315.15,356.82477
248,CCC(C)(C)C,CH,alkane,322.85,357.8833
1594,C1CC2=CC=CC=C2CC1=O,CHO,aromatic,510.15,498.7668
3616,CCC(N)N(C)C,CHN,amine,398.53,378.02728
11055,CCCCCCCCCCCC(=O)N,CHON,amide,600.56,573.6192
5852,C/C=C/CC(C)(C)C,CH,alkene,383.57,391.916
350,CC1CC(C(C1)C)C,CH,alkane,389.95,391.916
6305,CCN(CC)CCCNC,CHN,amine,445.25,427.88217
4331,CC1COCC(N1)C,CHON,ester,427.26,410.41672
5638,CC(=O)OCCN(COC(=O)C)N=O,CHON,ester,552.04,522.24805
8407,CCC/C=C/COC(C)OCC,CHO,ester,476.96,469.44446
10470,CCCCC(C)C(C)C(C)CC,CH,alkane,473.15,469.40555
2104,CCNC(C)CC1=CC=CC=C1,CHN,aromatic,378.15,435.6678
2895,C1=CC=C(C=C1)NC2=CC=CC=C2N,CHN,aromatic,586.15,588.1031
10278,CCC(C(C)C)C(C)C(C)(C)C,CH,alkane,464.15,470.0023
8804,C1C2CC3CC1CC(C2)(C3)N,CHN,amine,520.99,503.05276
2181,CC1=CC=CC=N1,CHN,aromatic,402.45,458.95218
3872,CCN1CC(=O)NC1=O,CHON,amide,526.31,513.6798
7086,CCC(C)(C)NC(C)(C)C,CHN,amine,417.15,447.67697
829,CC(C)CC(C)(C=C)O,CHO,alkene,419.65,455.72894
4545,C(/C=C/C=C/C=O)O,CHO,alkene,486.04,461.5368
5874,C#CCC1CCCC1,CH,alkyne,388.04,394.14383
1053,CCC(=O)OCC(COC(=O)CC)OC(=O)CC,CHO,ester,448.65,520.07
6224,CCCOC(=O)CCC=C,CHO,ester,437.54,431.75003
10355,CCC(C)CC(C)C(C)C(C)C,CH,alkane,468.15,470.0023
3103,COC(=N)OC,CHON,ester,397.42,434.25943
1397,CCC(CC)(C(=O)C)C(=O)OCC,CHO,ester,489.15,543.9788
6504,COCCOC1CCCCO1,CHO,ester,473.98,459.29736
373,CCC(C)CC(C)C,CH,alkane,382.65,391.916
4607,CCCN(CC(C)O)N=O,CHON,alcohol,504.46,480.30258
10465,CCCCCC(C)CC(C)CC,CH,alkane,473.15,471.65887
447,CCCCC(CC)C(C)C,CH,alkane,436.15,436.53638
3548,CCC(C)CN,CHN,amine,368.70133,377.96158
9123,CCCCOC(C(=O)OCCCC)O,CHO,ester,600.78,587.6068
4523,CC(CC(C)(C)N)N,CHN,amine,478.27,424.77304
2599,CC(=O)NC(=O)C,CHON,amide,496.65,478.95532
7511,CC(=O)CC1=CCCCC1,CHO,alkene,487.75,489.34732
5210,CC(CC(OC)OC)OC,CHO,ester,430.15,443.30908
978,CC/C=C(\C)/CO,CHO,alkene,440.65,426.47482
10165,CCN(CC)CCNCCN(CC)CC,CHN,amine,405.65,467.6522
5056,CCCN1CCCC1,CHN,amine,405.65,390.95242
2189,CN(C)C(=O)C1=CC=CC=C1,CHON,amide,405.65,459.89743
1930,CCOC#C,CHO,ester,323.15,313.45447
3793,C1CN(C=N1)CCN,CHN,amine,467.51,440.81015
6827,C1CCC(CC1)NCC#N,CHN,amine,554.44,549.45544
3623,C1C(O1)/C=C/C=O,CHO,ester,400.51,399.19458
5630,COC1=CC(=O)C=CC1=O,CHO,ester,545.34,527.6282
9986,CC12CCCCC1(C=CCC2)O,CHO,alkene,573.66,557.81464
7860,CC1CC(=O)CC(C1=O)(C)C,CHO,ketone,556.28,526.2816
7787,COC(=O)C1CCCC1C(=O)OC,CHO,ester,532.57,530.16174
4839,CN(CC#C)CC#C,CHN,alkyne,352.44,361.1805
5389,C=C1CCCCC1O,CHO,alkene,470.65,439.88382
6034,C=C1CC2C1C=CC2,CH,alkene,408.36,398.7935
9008,CC1=CC(=C(C=C1O)C(C)C)O,CHO,aromatic,563.15,553.591
9486,CC1C2CC3CC(C2)CC1C3,CH,alkane,466.43,472.84827
8837,CC(C=O)C1=CC=C(C=C1)OC,CHO,ester,528.15,484.0176
4979,CC1=CCC=CC1,CH,alkene,387.65,386.34882
833,CCCC(=O)C(C)(C)C,CHO,ketone,420.15,432.7607
4945,C1CC2(CC2)C=C1,CH,alkene,381.58,390.14722
3327,C1CC(=O)C1=O,CHO,ketone,442.44,432.96176
10936,CCOC(=O)/C=C\1/CCCC(C1)(C)C,CHO,ester,558.81,538.6076
6140,CC(C)(C)CC(OC)OC,CHO,ester,423.81,424.37286
6575,CCCCNC(=O)CCC,CHON,amide,486.68,498.5236
4953,C/C=C\OC(C)(C)C,CHO,ester,383.11,387.8757
138,CC1=C2C=CCC2=CC=C1,CH,alkene,482.15,483.32278
6724,CCCCN(C1CCC(=O)O1)N=O,CHON,ester,523.44,493.2956
8191,CCCCCC1CCC=C1,CH,alkene,442.84,444.35483
7996,CC1=CC(=C(C=C1)C(=NO)C)O,CHON,aromatic,649.73,574.4496
7899,CCOC(=O)CC(C(=O)C)C(=O)C,CHO,ester,571.04,545.46063
6866,CCCC1=C(C(=O)CC1)O,CHO,alkene,571.71,553.62933
7915,CC(=O)N1CN2CN(C1)CN(C2)C(=O)C,CHON,amide,581.57,588.7024
3994,C=CC1CCC1,CH,alkene,344.57,346.6207
8536,CCCCCOC(=O)/C(=C\C)/C,CHO,ester,490.66,475.63513
8443,C1CCC(C1)OC2CCCC2,CHO,ester,481.38,471.5887
7267,C=C1C2CC3CN(C2)CN1C3,CHN,alkene,450.18,432.72794
8390,CCCCC1=NC=CC(=C1)C,CHN,aromatic,474.65,462.82462
7318,CCCC(C)CCC(=O)C,CHO,ketone,458.95,462.38962
3378,CC(=O)CC(=O)O,CHO,carboxylic_acid,490.5,509.17084
3032,C1COO1,CHO,ester,314.94,359.33078
1076,CCC(C(=O)C)C(=O)C,CHO,ketone,451.65,458.45984
10381,CCC(C)(C)C(C)CCC(C)C,CH,alkane,469.15,468.7326
649,CCC(C)CC=O,CHO,aldehyde,394.15,389.30133
4710,C1CC(CNC1)C(=O)O,CHON,carboxylic_acid,550.49,538.8022
5942,CC/C(=C(/C)\CC)/C,CH,alkene,395.15,391.916
8397,CC1=CC(=CC(=C1N(C)C)C)O,CHON,alcohol,475.15,502.74796
9384,CCCC(C)C(CC)C(C)C,CH,alkane,452.15,448.89087
4505,C/C=C/C(=O)N(C)C,CHON,amide,473.15,410.22253
3964,C#C/C=C/C#C,CH,alkene,321.28,347.08664
3860,C=CCOC(=O)NCO,CHON,ester,511.25,492.0607
8176,CCCC(C(C)C)C(C)C,CH,alkane,439.86,436.53638
9777,CC1CCC(C(C1)C)COC(=O)C,CHO,ester,519.71,542.7725
3357,CCNC(=O)N(C)N=O,CHON,amide,471.0,465.29526
9216,C#CC1(CCCCC1)OC(=O)NC(=O)N,CHON,ester,673.1,637.49286
4368,CC(=O)NC(C)(C)C,CHON,amide,437.69,461.04852
7983,C1=CN=C2C=CN=C3N2C1=NC=C3,CHN,alkene,636.0,555.2073
1596,CC1=CC(=C(C=C1)O)C(C)(C)C,CHO,aromatic,510.15,495.22458
666,CC(C)CCOC=O,CHO,ester,396.65,407.11496
3325,C1=CC(=O)C1=O,CHO,aromatic,441.6,463.1479
8286,CC1=CC(=C(C)C)CCC1,CH,alkene,457.65,449.7225
358,CC1CCC(C1C)C,CH,alkane,396.15,391.916
2803,CC1=CC2=C(C=C1)N=C(C=C2)C,CHN,aromatic,546.65,537.6845
4182,CCC(C)CCN,CHN,amine,395.15,397.15875
2908,CC1=NC2=CC=CC=C2C(=C1)N,CHN,aromatic,606.15,524.25757
9686,CCCCCCCOC(=O)C(=C)C,CHO,ester,506.06,504.0882
6126,CC(C)N1CCCCC1,CHN,amine,422.65,409.41962
10980,CCC(C=C(C)CCC=C(C)C)O,CHO,alkene,573.98,570.63477
2215,CC1C(OCCN1)C2=CC=CC=C2,CHON,ester,412.15,449.94977
4367,CCC(C#CC)O,CHO,alkyne,437.62,423.5407
125,CCCCC#CCCCC,CH,alkyne,450.15,438.82162
6639,C1CCCC(CC1)CO,CHO,alcohol,498.64,476.74512
1838,CC(=O)OC1=CC=CC(=C1)O,CHO,ester,556.15,499.92056
78,CCCCCCCC#C,CH,alkyne,423.95,412.4946
8424,CCCCCC(=O)C(C)(C)C,CHO,ketone,479.04,477.93726
785,CCOC(C)CO,CHO,ester,413.65,423.74237
7120,CC1(C=CC(=C)C=C1)C,CH,alkene,422.79,411.68256
6682,CCCC(CCC)C(=O)N,CHON,amide,508.6,497.95584
2304,C1=CC=C(C(=C1)C2=CC=CC=C2N)N,CHN,aromatic,435.15,515.96423
1489,CC1=C(C(=CC=C1)C(C)C)O,CHO,aromatic,498.65,488.6763
2617,C1=CC(=C(C=C1CCN)O)O,CHON,alcohol,500.15,500.69214
6273,CC1CCC(CC1)(C)O,CHO,alcohol,443.15,463.6186
2894,C1=CC(=CC=C1CC#N)N,CHN,aromatic,585.15,524.52905
3237,CC1=COCO1,CHO,ester,369.11,370.18173
5073,C1CCC2C(O2)CC1,CHO,ester,408.73,410.3528
8441,CCCCC/C=C\CCC=O,CHO,alkene,481.22,476.27664
4802,C(/C=C/CC(=O)O)C(=O)O,CHO,alkene,632.06,612.8665
6978,CCCCOCCOCC=C,CHO,ester,356.65,450.14807
925,CC(C)C1=CC=CC=C1C(=O)O,CHO,aromatic,433.65,503.479
1761,CCCCOC(=O)C1=CC(=O)CC(O1)(C)C,CHO,ester,536.15,572.7108
1780,CC(=O)CC1=CC=C(C=C1)OC,CHO,ester,541.15,499.23834
5432,C1CC=CC(C1)C#N,CHN,alkene,480.55,470.5968
10950,CCCC1CCC(C(C1)OC)OC(=O)C,CHO,ester,565.01,533.46136
10423,CCCCC(C)(C)C(CC)CC,CH,alkane,471.15,470.65143
6257,CC(=O)NN=C1CCN(CC1)C,CHON,amide,440.65,520.55646
347,CCCCC(=C)C,CH,alkene,365.15,362.29642
9820,CC(C)C12CCC(CC1)(OCO2)C,CHO,ester,531.51,509.39706
1172,C=CC(=O)OCCO,CHO,ester,464.15,460.01794
9342,CCC(C)CCCCCC=C,CH,alkene,447.52,461.5701
7050,C1C2C1C3CC3C4C2C4,CH,alkane,410.33,418.83493
9069,CC(C)(C)C1C(=O)CCCC1=O,CHO,ketone,580.36,561.09656
4376,COC(CC(=O)OC)OC,CHO,ester,439.15,441.15372
1705,CC1=CC(=C(C=C1)O)O,CHO,aromatic,524.15,542.3892
7104,C1CC2C1C3CC2C=C3,CH,alkene,420.23,418.83493
10507,CC(=C1C2C3C4C3C1C5C4C52)C,CH,alkene,474.75,488.55872
3063,C(CON)O,CHON,alcohol,536.15,470.57
2089,CCOC(=O)C=C,CHO,ester,372.55,371.85635
7340,CC1CCC(C(C1)O)(C)C,CHO,alcohol,461.15,472.67505
6035,CC1=CC2(CC2)C=C1,CH,alkene,408.6,407.7518
3901,CC(C)C(C(=O)O)O,CHO,alcohol,550.81,528.4755
3310,C1C(O1)CC#N,CHON,ester,426.89,439.11957
5555,C1CC(=O)C2CC2C1=O,CHO,ketone,513.15,495.648
31,CC(C)CCC#C,CH,alkyne,365.15,364.0227
5702,CCCN(CCCC(=O)O)N=O,CHON,alcohol,581.11,541.5121
4427,CCCCC(C)OO,CHO,ester,451.04,421.5891
8993,C=CCOC(=O)COCC(=O)OCC=C,CHO,ester,560.62,516.5584
11062,CCOC(=O)C(C1CCC=C1)C(=O)OCC,CHO,ester,604.6,560.49805
5171,CC(=CCC(=O)C)C,CHO,alkene,425.15,417.96127
3552,CCC#CC=O,CHO,alkyne,371.66,376.74442
7437,CC1CCNCC(C1)(C)C,CHN,amine,473.46,449.69864
7078,CC(=C)C1=CC=C(C=C1)O,CHO,alkene,415.65,445.789
2387,C1=CC=C2C(=C1)C(=CC=N2)N,CHN,aromatic,453.15,502.97153
2410,C/C(=N\O)/C(=O)C,CHON,ketone,458.65,465.99863
2073,CC(COC)OC,CHO,ester,369.15,380.3315
2287,CC1=CN=C(C=C1)C,CHN,aromatic,430.15,461.40973
5834,CC(C)(C)/C=C/C=C,CH,alkene,380.25,384.8595
1477,CC(CCC=C(C)C)CCO,CHO,alkene,497.15,498.37146
7640,C1CCCC(CC1)CCN,CHN,amine,501.87,474.71588
3903,C/C(=N/O)/C(C)(C)N,CHON,amine,552.04,467.88232
537,C1COCCO1,CHO,ester,374.65,375.593
6745,CC(=NN(C)/C=C/C(=O)C)C,CHON,alkene,529.67,500.91357
1478,CCCCCCCCCC(=O)OC,CHO,ester,497.15,509.86096
6288,CC/C=C/CCC(=O)C,CHO,alkene,444.15,442.1286
1504,CC(=CCC/C(=C/C=O)/C)C,CHO,alkene,500.15,471.61057
9168,CC1CN(CCN1)CCNCC(C)N,CHN,amine,626.93,639.11926
7358,CCCCC(=O)OC(C)CC,CHO,ester,463.3,460.0875
2323,C1COCCN1C2=CC=CC=C2,CHON,ester,440.65,482.66025
5948,CC(=C1CC1(C)C)C,CH,alkene,396.14,403.176
8234,C=C1CC(=C)C2CC1C=C2,CH,alkene,447.9,439.65048
11096,CCCCCC/C=C\CCCC(=O)O,CHO,alkene,623.83,612.9317
6609,CCC(C)C(CC)C(=O)O,CHO,alcohol,492.65,514.1859
7978,CC(CNCCN1CCNCC1)O,CHON,alcohol,628.37,603.36084
3986,CC1(C=C1)C=C,CH,alkene,339.7,341.63992
9919,COCCOC(=O)C1=CC=CC=C1C(=O)O,CHO,carboxylic_acid,555.15,525.45953
2444,CC1=CC=C(C=C1)CN,CHN,aromatic,468.15,485.12277
361,CCCC1CCCC1,CH,alkane,404.15,405.5907
6665,CC1=NC=C(C=C1)C(=O)C,CHON,aromatic,504.65,469.04974
2010,CC(=O)C=C,CHO,alkene,354.54999999999995,347.17154
7990,CCCCC(CC)C(C(=O)O)O,CHO,alcohol,642.33,588.28925
7933,C(CCCCO)CCCCO,CHO,alcohol,589.88,586.3753
6010,C=C1CC=CCC1=C,CH,alkene,404.34,396.04944
9917,CCC(C)(C)C1CCC(CC1)O,CHO,alcohol,555.11,538.2238
11093,CCCCCCCCCC(C)C(=O)O,CHO,alcohol,619.23,610.2753
300,CC1CCCC=C1,CH,alkene,376.15,383.76242
10995,CCCCCCC(=O)NCCCCC,CHON,amide,578.2,572.1073
8259,CC(=C1C2CCC1C=C2)C,CH,alkene,451.83,446.83905
4205,CCN(C=C)C(=O)C,CHON,amide,399.87,405.39807
1125,CC(C)(C)OC1=CC=CC=C1,CHO,ester,458.65,461.1278
10040,COC(=O)CCCCCCCCCO,CHO,ester,601.68,611.3659
6069,C=CCCCCC1CO1,CHO,ester,413.01,424.48187
3452,CCOC(=NC#N)N,CHON,ester,564.71,527.34796
3844,C1CC(=O)C=C1O,CHO,alkene,498.09,465.8635
9803,C=CCOC(=O)CC1CCCCC1,CHO,ester,525.73,512.074
5199,CCCCCCCON=O,CHON,ester,428.95,430.5527
5325,CCC(C)(C#CC)O,CHO,alkyne,457.71,434.95676
3180,C(C(=O)O)N(C(=O)N)N=O,CHON,carboxylic_acid,615.99,557.4445
622,COC1CCC=CO1,CHO,ester,390.75,390.38922
2893,COC1=C(C(=CC=C1)OC)C#N,CHON,ester,583.15,504.25128
6847,CCCC(C(C)C(C)O)O,CHO,alcohol,565.68,533.3353
10360,CCCCCC(C(C)C)C(C)C,CH,alkane,469.15,469.40555
9063,CCCCCC(COC(=O)CC)O,CHO,ester,578.36,597.1641
4500,CN(C)CCNCCN,CHN,amine,472.02,486.36035
6616,CCC(CC)(CC)C(=O)O,CHO,alcohol,494.15,516.8513
6122,CC(C)(C)OC(=O)N1C=CN=C1,CHON,ester,421.65,448.45547
3193,C=COC#C,CHO,ester,300.34,312.1246
2647,CCC1=C(C(=CC=C1)CC)N,CHN,aromatic,508.65,497.66946
7501,CC1=NC2=C(CCC2)C=C1,CHN,aromatic,485.05,485.23883
7566,C=C1CCCC2(C1)OCCO2,CHO,ester,494.05,478.74893
3026,C1=NNN=N1,CHN,aromatic,450.4,464.76224
3877,CC(C)(CN)C(=O)O,CHON,carboxylic_acid,528.81,537.2963
3347,CC1(N=NC(=O)O1)C,CHON,ester,462.88,429.05142
3285,C1C=CCON1N=O,CHON,alkene,413.02,421.54
1885,C1=CC=C2C(=C1)C=CC=C2C(=O)O,CHO,aromatic,573.15,527.87134
142,CCCC(C)(C)C(C)C,CH,alkane,410.85,410.181
8953,C1CCC(=C2CCCC2=O)C1,CHO,alkene,545.24,505.01038
1311,C1=CC(=O)OC=C1,CHO,aromatic,480.65,462.98083
8445,C1CN(CCN1)CCN2CCNCC2,CHN,amine,481.65,539.4245
11097,CCCCCCCCC/C=C/C(=O)O,CHO,alkene,623.83,614.111
4013,CCC#CC(C)O,CHO,alkyne,353.15,439.5849
5593,CCCCN(CCCO)N=O,CHON,alcohol,527.78,507.43738
2711,C1=CC=C2C(=C1)C=CN2,CHN,aromatic,527.15,522.9597
3843,CCC(CCO)O,CHO,alcohol,497.92,492.2447
9548,CCCCC(CCCC)OC(=O)C,CHO,ester,479.65,504.46436
10699,C1/C=C\CC/C=C\CC/C=C\C1,CH,alkene,510.7,508.05203
10751,C=C1C2=CC=CC=C1C=CC=C2,CH,alkene,523.25,506.9967
10880,CC1CCC(CC1)C(C)(C)OC(=O)C,CHO,ester,544.03,519.76526
8208,CCCCN(CC)CCCC,CHN,amine,445.65,446.096
3792,C/C(=N\OC)/C(=O)C,CHON,ester,466.85,430.6649
5465,CCCCCCOC(=O)N,CHON,ester,490.51,499.7092
7721,CCCC(=O)C(CC)C(=O)OC,CHO,ester,517.17,515.0793
8248,CC1=CC=CC=C1C(C)C,CH,aromatic,449.65,482.67413
10944,CCC1(CCC(=O)N1)C2=CC=CC=C2,CHON,aromatic,561.15,504.45367
5797,CC(C)C(=O)C1=CC=CO1,CHO,aromatic,359.65,374.96432
4981,CC/C=C/N1CCC1,CHN,alkene,387.77,388.62524
10959,C1C=CC2C1C3CC2C(C3)OCC=O,CHO,ester,566.7,526.3575
7608,CCC(CC)CCCCO,CHO,alcohol,497.26,486.94962
6074,CC(=CN1CCCC1)C,CHN,alkene,414.8,410.62964
4984,CCCCOCC=C,CHO,ester,389.15,389.41855
5669,CC1(CC(=O)NC(=O)C1)C,CHON,amide,563.74,548.16565
3342,COCCC(=O)O,CHO,carboxylic_acid,459.05,468.63638
8360,CC(=C)C1CC2CCCC1O2,CHO,ester,469.26,463.90933
6020,C/C(=C\C(C)(C)C)/OC,CHO,ester,405.87,410.0906
8778,CC(C)CCCCCC(C)O,CHO,alcohol,519.7,497.16144
3266,CC(=NC)OC,CHON,ester,390.1,373.80753
5803,C=CC(=C)C(=C)C=C,CH,alkene,369.12,396.04944
72,CCC(C)C(=C)CC,CH,alkene,385.65,386.06952
7382,CC1CC(OC(O1)C=C)(C)C,CHO,ester,466.55,446.0135
4583,CCOC(=O)C(C)C#N,CHON,ester,496.74,482.77103
7904,CC1=CC2=C(C=C1)N(C=N2)C,CHN,aromatic,573.15,523.28314
5275,CCC(C)CCCO,CHO,alcohol,444.28091,441.7017
10054,C1C2C=CC1C3C2C(=O)C=CC3=O,CHO,alkene,609.33,623.97675
7399,CCC/C=C\CCC(=O)OC,CHO,ester,467.9,466.78293
3803,CC(=O)CC(=O)NC,CHON,amide,471.91,505.54144
2270,CC1=CN=C(C=N1)C,CHN,aromatic,428.15,423.96188
6640,CC(CC(=O)OC)CC(=O)OC,CHO,ester,498.64,488.28067
592,CC(C(=C)C)O,CHO,alkene,387.15,389.2458
10719,CCC1CCC2=CC=CC=C2C1,CH,aromatic,515.75,501.39645
6581,CC(=O)CC(=O)C(C)(C)C,CHO,ketone,487.15,469.87085
2990,CCCCNCC1=CC=CC=C1,CHN,aromatic,361.15,462.39435
10457,CC(C)C(C)C(C)(C)C(C)(C)C,CH,alkane,472.15,470.0023
10157,CC1=CC(=C(C=C1)N2C(=O)C=CC2=O)C,CHON,amide,398.15,466.2531
2451,CC(C)(C)NCCNC(C)(C)C,CHN,amine,470.15,505.10275
2466,C1=CC=C(C=C1)N(CCO)CCO,CHON,aromatic,473.15,519.43317
2959,CC(C)CN,CHN,amine,341.65,360.59457
4007,C1CC2C1C=C2,CH,alkene,349.52,374.0276
3314,CC(CO)C=O,CHO,alcohol,431.52,421.38034
8270,CCC(C)(C)C(C)C(C)(C)O,CHO,alcohol,456.0,494.46796
9470,CCC(C)C(CC)(CC)CC,CH,alkane,463.15,449.4876
86,C#CCC1CCCCC1,CH,alkyne,430.65,413.3152
8734,CC1=CC(=O)C(CC1)C(=C)C,CHO,alkene,516.47,500.3008
6336,CCCCC#CC(=O)OC,CHO,ester,449.86,441.93338
1946,CC(C)COC,CHO,ester,331.75,354.8343
109,CCCCCCC(=C)C,CH,alkene,417.95,413.67557
2166,CCCCOCNC(=O)C=C,CHON,ester,399.65,478.21805
10853,C1=CC=C2C(=C1)OC3=CC=CC=C3O2,CHO,ester,539.15,541.0206
885,C=COC1=CC=CC=C1,CHO,ester,428.65,456.89664
6510,CC(C)(C)OC(=O)NCCCN,CHON,ester,476.15,522.0122
10785,CC(CCCC(=C)C)CCOC(=O)C,CHO,ester,528.5,526.4292
3276,CC1CNC(=O)O1,CHON,ester,404.63,452.46722
8389,CC(=C1CC2CC1C=C2)OC,CHO,ester,474.25,465.87863
