,SMIELS,Atom2,Func. Group,Actual,Predict
3847,C1CC(OC1)C(=O)O,CHO,carboxylic_acid,501.74,494.9249988923028
7541,CC(C)C1CCC(=O)C=C1,CHO,alkene,491.61,466.00523841297627
9886,CC(CCC(=C(C)C)C)CCO,CHO,alkene,546.94,546.1086731482407
9360,CCC(C)(CC(C)C)C(C)C,CH,alkane,449.15,444.92009295496166
3278,CC1CN(CO1)N=O,CHON,ester,404.92,412.2650855420272
5582,C=CCN(CCCCO)N=O,CHON,alkene,524.46,523.3590192543568
222,CCCCC/C=C/CCCC,CH,alkene,465.15,466.6385560387363
2715,CNC1=CC=CC=C1C(=O)OC,CHON,ester,528.15,517.3157665614202
5547,CCCCNCCC#N,CHN,amine,512.01,502.30352443543944
7022,C1C2C3C4C1C5C2C5C34,CH,alkane,399.59,406.7100887259598
5116,C1=CC=C(C(=O)C=C1)N,CHON,aromatic,417.9,441.97120986227804
2375,CCC(CO)N,CHON,alcohol,451.15,449.9657476861636
8153,C1=CC2C3C=CC4C1C2C43,CH,alkene,435.8,437.0181582123625
7697,CCC(=O)C(C)C(=O)C(C)C,CHO,ketone,512.38,467.4940674012796
6692,CCCCN(CCC(=O)C)N=O,CHON,ketone,512.35,477.9776739292653
204,CCCC(C)CC(C)C,CH,alkane,406.05,408.9705243130151
3770,CC(C)C(CO)N,CHON,alcohol,456.65,464.4883509326279
624,CCCCO,CHO,alcohol,390.85,395.4600172108447
2874,C1=CC=C2C=C(C=CC2=C1)CC#N,CHN,aromatic,576.15,538.3504553599176
6410,CC(C)(C)N1C(=O)C=CC1=O,CHON,amide,462.15,505.883334207598
8793,CCCCC(C)C(CCC)O,CHO,alcohol,519.7,514.2773466654173
8752,CCCCC(C)(CC(C)C)O,CHO,alcohol,516.91,490.85417533589754
1050,CC(CCC=C(C)C)O,CHO,alkene,448.15,450.6876294110583
6101,CCN1CCCCC1C,CHN,amine,419.15,417.701348389705
2500,CCNC(=O)C,CHON,amide,478.15,465.11999127809725
6925,C1CC(CCC1CN)C(=O)O,CHON,carboxylic_acid,615.56,590.223903543401
9154,CC(=C)C1CCC(C(C1)O)(C)O,CHO,alkene,619.77,613.4331968303918
1810,C=CCCCCCCCCC(=O)O,CHO,alkene,548.15,572.4544998851845
8800,CCCCCC(CC)CCO,CHO,alcohol,520.14,515.7051100516153
2905,C1CCC2=C(C1)C3=CC=CC=C3N2,CHN,aromatic,600.65,550.2023617612941
3709,COCCCCO,CHO,ester,428.6,439.38139933358326
6498,CC(C#C)(C1CCC1)O,CHO,alkyne,472.72,462.2345094598315
7095,CCCC/C=C/C#CC,CH,alkene,418.68,417.42367807946516
4580,C1CC1NCCC#N,CHN,amine,495.87,478.5151219856188
9893,CC(=O)CC(=O)OCC1=CC=CC=C1,CHO,ester,549.15,490.9937192881054
8343,CC1=CC=C(C=C1)C2CC2,CH,aromatic,467.4,468.08059029005716
6294,CN(C)C/C=C/CN(C)C,CHN,alkene,444.65,419.80054055648577
322,CC=C(C)C(C)C,CH,alkene,362.15,361.32926091914106
7372,CC1CC(C(=O)O1)CC(C)C,CHO,ester,465.37,458.591020900211
3856,CN1C(=O)COCC1=O,CHON,ester,508.98,484.9182392520165
5358,CCCC(=O)NCCC,CHON,amide,463.8,470.70617138575443
2786,C1CNCCC1CC2=CC=CC=C2,CHN,aromatic,543.15,515.1058913851668
127,CCC(C)(C)CC(C)C,CH,alkane,403.85,406.8398154602704
420,CCCCCCC(C)(C)C,CH,alkane,428.15,430.59342389530343
9237,CCCCC1=C(N=C(NC1=O)N(C)C)C,CHON,aromatic,342.15,433.7078836967199
7421,CCC1=CC(=CC=C1)OC,CHO,ester,470.15,466.4681141386388
181,CCC(C)C1CCCCC1,CH,alkane,452.45,448.03591643230124
10556,CCCCCC(C)CCCCC,CH,alkane,479.15,478.6579909771839
8258,CC1=CCCCC1C(C)C,CH,alkene,451.65,443.1398330653741
11139,CC1CC2NC(CC3N2C(N1)CC(N3)C)C,CHN,amine,651.27,615.1661899760453
1412,CCCCCC#CC(=O)OC,CHO,ester,491.65,468.2347794502023
800,CCCC(=O)OCC=C,CHO,ester,415.15,415.5119112778886
7383,CCC=CC=CC=CC=O,CHO,alkene,466.66,456.710721379056
4305,CC(=O)N1CCCC1,CHON,amide,418.87,426.175367746143
10639,CCOC(=O)/C(=C/C1=CC=CC=C1)/C,CHO,ester,498.15,500.1763129519781
3460,C(COC(=O)NCO)O,CHON,ester,583.87,582.2758764851243
4621,CN1C=CC(=O)N(C1=O)C,CHON,aromatic,512.24,505.5712006232656
5984,CCCC(C)(CC)OC,CHO,ester,401.83,405.02531963217336
460,CCCCC(C)CCCC,CH,alkane,438.25,439.90849856959625
4,C1CC2C1C2,CH,alkane,318.65,317.76980111091973
6161,CCCCOOCCCC,CHO,ester,427.48,442.3821695521836
7624,C1CC2CCC(=O)C(C1)C2,CHO,ketone,499.63,489.47836315614944
6791,CCOC(=O)N1CCC(=O)CC1,CHON,ester,541.07,515.1778373237831
2654,CCN(C1=CC=CC=C1)N,CHN,aromatic,510.15,476.9925907205987
3937,C(CO)NC(=O)OCCO,CHON,ester,606.75,586.3136306012857
10227,CCCCC(CC)CC(C)(C)C,CH,alkane,460.15,459.8332535613075
793,CCOC(=O)COC,CHO,ester,415.15,411.77015007714493
7838,CC(C)CCCCCC(=O)O,CHO,alcohol,550.59,549.6499274901247
10685,CCCOC1=CC=CC=C1OCCC,CHO,ester,508.65,502.5273529745472
6028,C=CC1=CCCCC1,CH,alkene,407.68,405.141623120266
8476,CC(C)CCC(CO)C(C)C,CHO,alcohol,484.15,490.26828697116986
7035,CC1CC(CC=C1)(C)C,CH,alkene,406.73,412.6611362648465
10479,CCC(C(C)(C)C)C(C)(C)CC,CH,alkane,473.15,475.18564886192706
3387,CC(=O)NCC#N,CHON,amide,497.24,473.8695406540681
8765,CC(=CC(C=C)C(C)(C)O)C,CHO,alkene,517.63,515.6671406271377
7052,CCCCCCC=CC,CH,alkene,410.65,415.03230566703644
1940,CC(=O)C,CHO,ketone,329.15,337.58878455627666
6159,COC1=CC2CCC1C2,CHO,ester,426.95,431.5282388476184
2018,CC(C)COC=C,CHO,ester,356.15,361.8040901762821
3699,CCOC(=O)N(C)OC,CHON,ester,425.65,420.4590808891802
612,CC(C)COC(=O)C,CHO,ester,389.65,401.232635705907
7426,CCCN(CCC)C(=O)CC,CHON,amide,471.83,462.4785337076812
1110,COC(=O)C1CCCCC1,CHO,ester,456.15,446.59303695958437
10364,CCCC(C)CC(C)(CC)CC,CH,alkane,469.15,469.59385420829125
3141,CCN(C(=O)N)N=O,CHON,amide,470.48,436.0926164093097
2681,C1CC(=O)NC1,CHON,amide,518.15,478.6131720693198
9323,CCCCC(C)(C)CC(C)C,CH,alkane,444.15,443.4927365580906
1690,CC1=CC(=C(C(=C1)C(C)(C)C)O)C,CHO,aromatic,522.15,510.8580698444854
60,CC(C)(C)CCC=C,CH,alkene,377.15,379.7389160251213
11107,C1CN1CCC(=O)OCCOC(=O)CCN2CC2,CHON,ester,629.76,583.3778128478468
1798,CC(CO)OCC(C)OCC(C)O,CHO,ester,544.15,545.8067525355201
3479,C(C(=O)C(=O)O)C(=O)O,CHO,carboxylic_acid,636.01,604.5496862900619
7395,CCC/C=C/CCC(=O)OC,CHO,ester,467.9,466.6399757648601
10748,CCCCCC1=NC2=CC=CC=C2N1,CHN,aromatic,523.15,496.1849532723897
3558,C1=CC2C1C(=O)O2,CHO,ester,376.32,397.73283605565985
7391,CCCCOC(=O)C(=CC)C,CHO,ester,467.78,466.7885752019387
817,CC(=O)OCCOC,CHO,ester,418.15,417.57298846819845
8386,CC(=CCCC(C)(OC)OC)C,CHO,ester,474.05,482.89855685078817
4268,C1CC2CC(C1)OO2,CHO,ester,412.8,415.9162134005781
6897,C1CC(CCCC(C1)O)O,CHO,alcohol,590.42,575.9602175961296
9580,C1CCC(CC1)C2CCC=C2,CH,alkene,485.27,467.37429560987266
5406,CCCCOCCCO,CHO,ester,474.36,465.4292254315393
2471,CC1=CC=CC=C1N,CHN,aromatic,473.45,494.43288783286175
1676,CC1=CC(=C(C(=C1C)O)C)C,CHO,aromatic,520.15,514.7199673698523
7230,CC(=O)OC1=CC=C(C=C1)C=O,CHO,ester,443.15,470.9347692513041
1314,CCCCCCC(=O)OCCC,CHO,ester,481.15,480.54035739924325
4437,C1CC(C=C1)C#N,CHN,alkene,453.4,439.2278846546508
9443,CCCCCC(CC)CCC,CH,alkane,457.15,459.38547503968226
4832,C#CC1CC1C#C,CH,alkyne,342.07,360.88135719946695
9379,CCCC(CC)CCC(C)C,CH,alkane,451.15,451.85950426975774
1039,C#CC1(CCCCC1)O,CHO,alkyne,447.15,451.7350601950824
1743,COC1=CC=C(C=C1)CO,CHO,ester,532.25,503.41848982753385
6149,C=CCN1CCCCC1,CHN,alkene,425.15,421.4727877872127
10849,CC1=CCC(CC1CC=O)C(=C)C,CHO,alkene,538.4,521.7451124039848
2263,CCC1=NC=CN=C1,CHN,aromatic,425.65,390.53593241022065
1839,COC(=O)C1=CC=CC=C1C(=O)OC,CHO,ester,556.8499999999999,534.9758364316239
3270,CC(C#N)OC,CHON,ester,392.15,410.799028761863
7553,CC(C)CC(C)(C(C)C)O,CHO,alcohol,493.59,466.3276538038652
4124,C1CN2CCN(C1)C2,CHN,amine,384.58,385.0576792548138
5902,CCCC(C)C1CC1,CH,alkane,390.89,393.9228160082237
5271,C1CC2(C=C1)OCCO2,CHO,ester,444.02,428.8768457400931
5370,CC(C)(C)C#CC#N,CHN,alkyne,467.61,450.5741638323901
10632,CCCCC(CC)COCCCC,CHO,ester,496.14,505.90045491883114
1476,CCOC(=O)C1(CCC1)C(=O)OCC,CHO,ester,497.15,528.9589105783109
6698,CC(C(C)O)NC(C)C(C)O,CHON,alcohol,513.15,549.646322178643
6759,CCOC(=O)CCCCCO,CHO,ester,533.04,529.1201286061162
5812,CCN1C(=CC=C1C)C,CHN,aromatic,375.15,422.2761315196975
6622,CCOCOCOCOCOCC,CHO,ester,494.74,495.7021837775417
7180,CC1=CC=C(C=C1)N(C)C=O,CHON,amide,434.65,474.10068663877774
3960,C1CCC(CC1)ON=O,CHON,ester,304.15,387.1037885495061
3876,CCC(C)(C(=O)O)N,CHON,carboxylic_acid,528.81,546.6161997963151
4072,CN1C=CN(C1=C)C,CHN,alkene,371.49,379.74586462923077
10231,CCC(C)(C)CC(C)CC(C)C,CH,alkane,460.15,463.22785795454513
9056,CC1=NC2=C(C=C1)C=C(C=C2)O,CHON,aromatic,577.65,549.5218203799469
7141,CCC1C=CC=CC=C1,CH,alkene,426.82,427.65232871434125
2996,C1=CC(=CN=C1)C=O,CHON,aromatic,362.65,436.42336368728485
4896,CC(C)C(C)N(C)C,CHN,amine,371.32,376.38793501471156
2572,C(C(CO)(CO)N)O,CHON,alcohol,492.65,546.3609064672584
2354,CC(C)(C#N)O,CHON,alcohol,444.15,409.02736427909804
4969,CCO/C=C\C(C)C,CHO,ester,385.9,382.4687639094038
4494,CCCC(=O)OCN(C)N=O,CHON,ester,470.94,458.6773309854036
1508,CC1CCC(C(C1)OC(=O)C)C(C)C,CHO,ester,500.15,521.7487829798955
7671,CCCC#CCC(CC)O,CHO,alkyne,506.26,486.16139930389033
2930,C1=CC(=CC=C1C2=CC=C(C=C2)N)N,CHN,aromatic,674.15,608.497501862516
10298,CCC(C)(C)C(C(C)C)C(C)C,CH,alkane,465.15,468.63607510544983
3517,CCNC(=O)C#C,CHON,alkyne,348.15,424.30373326492924
2606,CCCCC(=O)N,CHON,amide,498.15,484.9339310279301
8559,CCCC1=NC2=CC=CC=C2N1,CHN,aromatic,493.15,489.01710900471267
5822,CC(C)CC(C)C=C,CH,alkene,377.15,382.5353554418536
8034,CCC1(C(=O)N(C(=O)N(C1=O)C)C)CC,CHON,amide,366.15,543.3838999372848
6805,CCOC(=O)C(=C(C)C)C#N,CHON,ester,546.86,507.8634731093906
6222,CCCCC(=O)OCC=C,CHO,ester,437.54,440.7274821638085
5035,CC(C)(C)C(OC)OC,CHO,ester,400.93,405.66959093455114
2009,CCOCC(C)C,CHO,ester,354.15,355.7551134915086
10714,CCCCCCCCCCNCC,CHN,amine,514.15,509.4616399238956
9040,CC(CCCCN)CCCCN,CHN,amine,573.02,533.6926058502609
2710,CCOC1=CC=C(C=C1)N,CHON,ester,527.15,506.745410918248
558,CC(=O)C(C)(C)C,CHO,ketone,379.25,395.02977259859335
9272,COC1=C(C=C(C=C1)C(=O)NCC(=O)NO)OC,CHON,ester,394.15,447.8142545870792
6217,CC(C(=O)OC)C(C)(C)C,CHO,ester,437.19,425.8666096582055
10819,CC(CC/C=C(\C)/COC(=O)C)C=C,CHO,ester,532.66,531.0340770232547
2469,C1CNCCC1CN,CHN,amine,473.15,478.7262353550616
11098,CC(C)(C)OOC(C)(C)CCC(C)(C)OO,CHO,ester,623.91,602.0331363670765
3882,CN(CC#N)CC#N,CHN,amine,530.6,506.7842137007643
6014,C=C1CCC(=C)CC1,CH,alkene,405.18,400.19600052112975
9365,CCC(C(C)C)C(C)C(C)C,CH,alkane,450.15,452.62470258749386
10394,CCCCC(C)C(CC)C(C)C,CH,alkane,470.15,469.56926907814375
3436,CC(=O)CN(C(=O)N)N=O,CHON,amide,547.23,534.0557604344262
5743,CC(C#N)NCCNCCN,CHN,amine,634.27,563.4823423425186
8297,CCCCC(C)(C(C)(C)C)O,CHO,alcohol,459.15,481.6835757097971
8408,CCC/C=C/C(OCC)OCC,CHO,ester,476.96,473.87295575626996
3549,CC1=CCCN1,CHN,alkene,369.15,371.5894917397666
7217,CCCCCC(=O)OC(C)C,CHO,ester,441.15,451.55766435023304
772,CC(=O)OC(=O)C,CHO,ether,412.65,448.62492196374313
8119,CCCCCC(=O)OCC(C)C,CHO,ester,427.05,471.3293730731768
9146,CC1=C(C(=O)CC(C1=O)(C)C)OC,CHO,ester,615.37,603.3543965345069
2248,CCC1=CC=CC=N1,CHN,aromatic,421.75,428.03166836172846
9324,CC(=C)CCCCCC(=C)C,CH,alkene,444.4,461.90483479992275
5653,CC(CCC(=O)O)C(=O)C,CHO,carboxylic_acid,558.7,549.952319775829
1069,C1CC(OC1)CO,CHO,ester,451.15,445.9541567858529
757,CCCCCO,CHO,alcohol,411.05,415.1586915785603
451,CCCCC(C)CC(C)(C)C,CH,alkane,441.65,442.8413276300086
7073,C=C1C2C=CC1C3C2C3,CH,alkene,415.12,415.39430449846327
6234,CC1=C(CCCC1)OC,CHO,ester,438.4,421.6279203031692
3081,C1CC1=O,CHO,ketone,347.47,339.3509535829445
10949,CCCCC1COCC(C1OC(=O)C)C,CHO,ester,564.15,553.2984011345599
8514,CC(C)C(C1=CC=CC=C1)N,CHN,aromatic,487.15,478.384606663198
5414,CCC(=O)OCOC(=O)CC,CHO,ester,476.2,476.62175267426994
2106,C1CC=C(C1)N2CCOCC2,CHON,ester,378.65,418.9751446729661
7916,C1CCC(=O)N(CC1)CCCN,CHON,amide,582.53,559.3831192723248
6734,CCCC(CC)CC(=O)O,CHO,alcohol,527.71,511.3995418459157
9270,CC(=C)C(=O)OC1=CC=C(C=C1)C=O,CHO,ester,390.65,432.4973204504846
9098,CCCCCCC1OCC(CO1)O,CHO,ester,589.36,587.2398524732295
8714,C1C2C=CC3C(C3C1=O)C=C2,CHO,alkene,514.36,510.2182247067513
89,C1CCCC#CCCC1,CH,alkyne,451.15,437.3758851898103
6335,CC1CCC(=O)C(C1)C,CHO,ketone,449.65,448.79444374389493
4738,CCOC=C(C#N)C#N,CHON,ester,567.5,536.0260018358034
7532,CC(C(C)(C)C)C(C)(C)O,CHO,alcohol,490.8,472.14600692641534
2033,COC(C=C)OC,CHO,ester,361.15,369.4603701270381
8543,CCC/C=C/COC(=O)CCC,CHO,ester,490.78,483.86827551118785
8523,CCC(CC1=CC=CC=C1)O,CHO,aromatic,488.15,472.6374713698473
559,CC(C#C)O,CHO,alkyne,379.65,386.6570141904318
6602,CC(=O)CCC(=O)OCC=C,CHO,ester,491.29,482.72161840015394
1370,CCCC(=O)OC1CCCCC1,CHO,ester,486.15,459.02289185724004
4406,CC(C=C)OCCO,CHO,ester,447.72,445.9872132678432
1896,CCCCC(C(=O)O)O,CHO,alcohol,578.15,537.1120202932528
3228,C1CNC=C1,CHN,alkene,363.4,356.00965199522716
604,CCCC1=CC=CO1,CHO,aromatic,388.15,414.04383163921347
2657,CN1CCCCCC1=O,CHON,amide,510.65,472.6620669832292
9964,CCCCCCC1C(=O)C=C(O1)C,CHO,ester,565.47,522.9528334247777
6481,CC(=C)C(=O)OCC1(CO1)C,CHO,ester,471.35,458.8387754169196
3116,CNCC#N,CHN,amine,420.49,424.6930275829728
5303,CCOCCOCCOC,CHO,ester,452.15,442.0254296971084
9276,CC(=O)C1=C2C=CC=NC2=C(C=C1)O,CHON,ketone,396.65,457.96961591686045
1130,CCOCC1=CC=CC=C1,CHO,ester,459.15,466.76295289155263
8069,CCCCN(CCCCOC(=O)C)N=O,CHON,ester,395.15,517.3519520480904
964,CCCC/C=C/C=O,CHO,alkene,439.15,422.60365743783984
5130,CCOC(COC)OCC,CHO,ester,419.15,428.21801732128984
7385,CCCCC1CCNCC1,CHN,amine,467.15,459.1899675835971
10178,CC(C)(C)C1=CC=C(C=C1)CC#N,CHN,aromatic,414.65,462.82620278881643
9522,C=C1CCC(=C)C2CC1C=C2,CH,alkene,475.05,472.9937619083001
8687,C1CCC2=C(CC1)N=CC=C2,CHN,aromatic,511.15,496.6570590116174
9160,CC(C)C1CCC(C(C1)O)(C)O,CHO,alcohol,622.77,609.1609712867686
209,CCCC(C)(C)CC(C)C,CH,alkane,424.15,428.9658691601672
7226,CC1=CC=C(C=C1)C#C,CH,alkyne,442.2,466.26209189720015
10852,C1CCC(CC1)CC2=CC=NC=C2,CHN,aromatic,539.15,508.49074630064354
8197,CCCCCCC/C=C/C,CH,alkene,443.15,441.56731682584586
7917,CC(C)(CCCC(C)(C)O)O,CHO,alcohol,583.42,563.8436988387351
5506,C1CC2C(O2)CC1C#N,CHON,ester,501.87,492.573739125666
1109,COC(CC(OC)OC)OC,CHO,ester,456.15,480.35770099275743
6094,CC12CCN(CC1)CC2,CHN,amine,417.74,418.5080249134199
2498,CCCCN(CCCC)CCCN,CHN,amine,478.15,489.4958804206901
6109,C1CC2CCC1CC2,CH,alkane,420.44,408.28760085685155
9837,CCCC(C)C(=O)N1CCC=CC1,CHON,amide,536.26,530.0824108075258
2751,CC1=C2C=CC=NC2=CC=C1,CHN,aromatic,535.8499999999999,523.0514781725221
7791,CC/C=C\CCOCCC#N,CHON,ester,534.18,531.5421294236316
2486,CC(CC1=CC=CC=C1)N,CHN,aromatic,476.15,443.3596631366178
9543,CC(C)(C)C1=CC(=C(C=C1)OC)N,CHON,ester,479.15,485.69792836354844
8006,C1CN=CC2=CC(=C(C=C21)O)O,CHON,aromatic,666.39,556.429527776945
627,CCC(C)C(=O)C,CHO,ketone,391.15,404.4727948278581
10239,CCC(C)C(C(C)C)C(C)(C)C,CH,alkane,462.15,465.0663246246156
8751,CCCCCC(C(C)(C)C)O,CHO,alcohol,516.91,498.2875353936341
10122,C=C1CC(=C(C1=O)O)N2CCCCC2,CHON,ketone,671.9,628.6306469282521
1333,CC1=CCC(CC1)(C(C)C)O,CHO,alkene,482.15,516.2420907085061
5014,CN(C)C1=CCCC1,CHN,alkene,396.29,389.2138991979765
1270,CC1=C(C(=CC=C1)C)O,CHO,aromatic,474.15,475.4776581980517
6367,CC(C)C(C(=O)C)C(=O)C,CHO,ketone,455.65,472.05099352866193
4070,CCCC1(CO1)C,CHO,ester,370.81,369.559745154323
3304,C1CC1C(=O)N,CHON,amide,424.26,450.79229344086457
9250,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,CHON,amide,364.65,501.9893960891884
6333,C/C=C/C=C/COC(=O)C,CHO,ester,449.18,444.24489788135486
2576,C1CN(CCN1)CCN,CHN,amine,493.15,483.9884049837663
9909,CCN=C(N(CC)CC)N(CC)CC,CHN,amine,552.72,593.5036049057394
6082,CC1=C(C(=CC1)C)C,CH,alkene,415.85,400.750503119473
4808,CC(=O)CC(=O)NCC(=O)O,CHON,carboxylic_acid,640.3,616.4816838398408
2513,C1=CC=C(C=C1)C(=O)C#N,CHON,aromatic,479.15,480.1943371684595
6380,CC1(CCCC1)C(=O)OC,CHO,ester,456.38,452.45154421384154
4277,CCC1CCOCO1,CHO,ester,414.15,410.8702483903598
2135,C(CN)N,CHN,amine,390.15,424.506087459624
781,CCC(C)COC(=O)C,CHO,ester,413.15,409.5638457937894
177,C1CCC2CCCCC2C1,CH,alkane,428.65,455.4680990901699
4285,C=CCN(CC=C)N,CHN,alkene,415.21,443.0622425528638
7062,CC(=O)C1=CC2=C(C=C1)OCO2,CHO,ester,412.15,458.99979819784386
5814,CCC(C)(CC)C#C,CH,alkyne,375.2,382.3257447302405
9790,C1CCCC2(CCC1)CCCO2,CHO,ester,522.24,493.21970371503505
843,CCCC(C)CO,CHO,alcohol,422.15,425.66659647276794
3887,C(CCO)CC(=O)N,CHON,alcohol,532.58,521.9788838239539
10206,C#CCCCCCCCCC#C,CH,alkyne,454.4,494.13309316433583
6216,CC(C)OC(=O)CCC=C,CHO,ester,437.1,436.7803608238985
5256,CCCOCCOC(=O)C,CHO,ester,440.4,444.9103455004717
1981,CC1=C(C(CC=C1)(C)C)C=O,CHO,alkene,343.15,454.5572446646113
9868,C1CCC=C(CC1)N2CCOCC2,CHON,ester,543.25,527.5978364223969
7174,C1=CC2(C=C1)C=CC=C2,CH,alkene,433.36,431.39173649683636
290,C=CCCC=C,CH,alkene,332.55,345.9994996850617
2076,CCC(C)OC=O,CHO,ester,370.15,378.96868154762774
370,CC(C)C(C)C(C)C,CH,alkane,386.65,391.45313271564237
10942,CC1=NC2=CC(=CC(=C2C=C1)C)C,CHN,aromatic,560.15,552.4076748324385
1349,CCOC(=O)C(C(=O)C)C(=O)C,CHO,ester,483.15,532.960905493534
3896,CCC1=NC=CN1,CHN,aromatic,545.65,524.6262327608505
7396,CCCCC/C=C/C(=O)OC,CHO,ester,467.9,469.38539363310286
1444,CC1=CC(=CC=C1)C(=O)C,CHO,aromatic,493.15,485.089822590171
7897,CCOC(=O)C1CCC(CC1)O,CHO,ester,570.8,557.8092015144821
9293,CCOC(=O)C1=CC=C(C=C1)N=NN(C)C,CHON,ester,419.15,496.0036515444278
4835,C/C=C/C=C/C(=O)C,CHO,alkene,347.65,400.61226527023246
8172,CC(CCC=C(C)C)C=C,CH,alkene,439.15,434.08182604541287
8090,CC(=C)CCCC(=C)C=C,CH,alkene,418.2,436.4520313299731
3890,COCCOC(=O)NCO,CHON,ester,536.99,497.0025381601731
481,C/C=C\C,CH,alkene,276.85,282.2600137432908
2318,CCNC1CCCCC1,CHN,amine,437.15,435.1316545656159
2669,C1=CC=C2C(=C1)C(=CC=N2)C#N,CHN,aromatic,515.65,492.69484129412245
799,C=CCOC(=O)OCC=C,CHO,ester,415.15,432.6279780785882
5090,CC(C)(C)N1CCCO1,CHON,ester,411.6,413.9791816533797
10079,CC1=CC(=O)C2CC1C(=CC2=O)C,CHO,alkene,621.49,611.8834103858804
8836,CCCCC(CCCC)C(=O)O,CHO,alcohol,528.15,562.8985810537988
8183,C=C1C2C=CC3C2C1C=C3,CH,alkene,441.43,444.23542495888546
9864,CC(C)CCCCCCCCO,CHO,alcohol,543.02,537.8660266950408
10843,CCCC1C(C=C(CC1C=O)C)C,CHO,alkene,537.17,525.516180893012
10952,CCCCCCCCCC(CC)O,CHO,alcohol,565.9,544.0363557153263
7269,C1CCC2=C(C1)CCC2,CH,alkene,450.27,441.0528281794596
333,CC(C)CCC=C,CH,alkene,358.45,360.7349696661033
10622,CCCCCCC1CCCC=C1,CH,alkene,492.87,487.0738806733132
12,CC1CCC1,CH,alkane,309.45,313.2862221435592
5341,C1C2CC3CC1OC(O2)O3,CHO,ester,460.43,448.4937368543953
8468,C1CCN(CC1)C2CCCC2,CHN,amine,483.15,480.3539345727068
9359,CCC(CC)C(C)C(C)(C)C,CH,alkane,449.15,451.0724322245116
9231,CC(=O)C1=CC2=C(O1)C=CC(=C2)OC,CHO,ester,331.25,428.5774408659397
1449,CCCC1=CC=CC=C1O,CHO,aromatic,493.15,491.3073321480275
6208,C1CC2CCCC(C1)O2,CHO,ester,435.88,432.71712165841114
3056,C(O)OOCO,CHO,alcohol,474.56,504.43587983107204
4108,CCCC(=O)C#C,CHO,alkyne,380.87,406.8857374220918
2013,CC(C)(C)O,CHO,alcohol,355.45,381.0492403562013
2956,C1CCN(C1)CCN,CHN,amine,341.15,405.1536994931136
5269,CC1CC(=O)CC(O1)C,CHO,ester,443.15,440.83567028638043
9393,CCCCC(CC)CCCC,CH,alkane,453.15,459.38547503968226
7080,CC=CCCCC(C)C,CH,alkene,415.7,414.39681143220366
2637,CCOC1=CC=CC=C1N,CHON,ester,505.65,497.4701177145076
4862,CCC1(CC1)CC,CH,alkane,361.82,363.9162443175655
1006,CC(C)C(=O)C(=O)O,CHO,carboxylic_acid,443.65,465.9250685158468
9481,C1C2CC3CC1C4CC3C4C2,CH,alkane,464.63,461.3009741365578
2284,CC(=O)NCC1=CC=CC=C1,CHON,aromatic,430.15,510.80173758663693
1197,CCC(CO)O,CHO,alcohol,467.15,470.3698947817678
5766,CNNCC1=CC=CC=C1,CHN,aromatic,275.65,425.97701943622167
4105,CCC(=CC)C(=O)O,CHO,alkene,380.65,458.1137526413169
6507,C1CCC(CC1)CCN,CHN,amine,474.72,463.04451692314615
6833,C1CC2=C1C(=O)C=CC2=O,CHO,alkene,557.92,546.229987909329
7964,CCCCCCOCC(CO)O,CHO,ester,611.86,588.0548193426757
2095,CC(COC1=CC=CC=C1)NN,CHON,ester,373.15,409.39222878496497
6898,CC(=O)C1C(=O)CCCC1=O,CHO,ketone,591.7,580.8472972614884
4904,CCCN(C)C(C)C,CHN,amine,371.76,382.75080769913285
47,CC1CCC(=C1)C,CH,alkene,365.15,366.1748370568112
1194,CCCCC(CCCC)O,CHO,alcohol,466.15,468.1085497502821
9291,CC(=O)CC(=O)C1=CC=C(C=C1)OC,CHO,ester,417.65,473.60310883782864
4732,C1CC(=O)N(C1)CC(=O)N,CHON,amide,559.22,562.5383050803364
2393,CC1=NC=C(C=C1)C=C,CHN,alkene,454.15,450.04585308678134
6015,C=C1CCCC(=C)C1,CH,alkene,405.18,400.6954534120822
6701,CCNNC1=CC=CC=C1,CHN,aromatic,514.15,453.3905999676093
9738,CCCCCCOC(=O)/C(=C/C)/C,CHO,ester,513.54,505.8521353410479
7500,COC(=O)C1=CC2CC1C=C2,CHO,ester,484.79,479.12033792826435
9723,CC(=C)C1C=CCCC1(C)C=O,CHO,alkene,510.78,505.27716923853944
9158,CCCC(C#CC(CCC)O)O,CHO,alkyne,620.88,610.0168388161837
575,CC(=O)C1=CC=CC=C1C(=O)O,CHO,carboxylic_acid,384.15,472.62260475266544
3638,CCC(COC)O,CHO,ester,407.15,426.5867519314016
5751,CC(C)(CC(=O)O)CC(=O)O,CHO,alcohol,647.55,631.2782990121558
5091,CC(C)(C)N=CN(C)C,CHN,amine,411.65,421.92759154248546
5565,CCCOC(=O)C(=C)C#N,CHON,ester,516.62,493.9876366928214
1837,CC(CO)(CO)CO,CHO,alcohol,556.15,547.2886716583171
7281,CCCCC(C(C)CC)O,CHO,alcohol,453.15,473.72464906059685
6048,C1CCC2(C1)CCC2,CH,alkane,409.57,407.1386493027804
2729,CC1=CC2=C(C=CC=N2)C=C1,CHN,aromatic,530.75,526.9892622648185
2967,C1=CN=CC=C1C=O,CHON,aromatic,350.65,420.71518715603816
