,SMIELS,Atom2,Func. Group,Actual,Predict
56,CCC(C)(C)C(=C)C,CH,alkene,381.45,383.0352078752054
9468,CC(=C(C)C1=CC=CC=C1)C,CH,alkene,463.15,459.60140708972386
7524,CCC1=C(C=CC(=C1)C)O,CHO,aromatic,490.15,490.20977442253184
1278,CC1=CC(=CC=C1)O,CHO,aromatic,475.35,478.51669727744365
10608,CCCCCCCCCC(C)C,CH,alkane,490.65,472.27563767582683
4723,CC(CCCC(=O)O)N,CHON,carboxylic_acid,554.48,515.4999332464714
8136,CCCCC(=C(C)C)CC,CH,alkene,432.32,432.3054878823261
4392,C1CCC2OC(C1)OO2,CHO,ester,444.02,440.0783436194514
8855,CC(=C)C1C(C=CCC1=C)O,CHO,alkene,530.34,516.9325705676986
8744,C=C1C2CCC(C1=C)C(=O)C2,CHO,alkene,516.56,504.45479503016935
6469,CCC(C)C(CC=C)O,CHO,alkene,470.62,460.5947178740805
198,CCC(C)C(C)(C)C(C)C,CH,alkane,437.75,425.346900170954
1675,C1COCOC1C2=CC=CC=C2,CHO,ester,520.15,495.64904925667605
2279,CC1(CCCC(N1)(C)C)C,CHN,amine,429.15,455.41839869844887
9955,CC\1(C2CCC(C2)/C1=C\CO)C,CHO,alkene,563.42,531.4449718034858
6185,COC1=CC(=C)CCC1,CHO,ester,432.58,423.34138030721516
1766,CC(CCCC(C)(C)O)CCO,CHO,alcohol,538.15,579.1100954820554
10053,CC(C)(C)C1CCC(CC1)C(=O)O,CHO,alcohol,608.44,592.9255112590243
1901,C1=CC(=CC=C1C=O)O,CHO,aldehyde,583.15,475.29408076370294
6492,C1CC2CC1CCC2=O,CHO,ketone,472.48,466.1260988858885
3451,C(CC(=O)O)C(=O)N,CHON,carboxylic_acid,563.03,542.8678323576727
4726,C(CC#N)/C=C/C#N,CHN,alkene,555.0,520.9202003850693
2594,CCC(=O)NC1=CC=CC=C1,CHON,aromatic,495.35,478.083053039649
5344,CCCCC#CCO,CHO,alkyne,460.94,456.74863128704874
9989,CC(C)CCCCCOCCC#N,CHON,ester,575.34,562.9983258557276
9947,CCOC1=CC2=C(C=C1)N=CC=C2,CHON,ester,562.15,512.1106087958161
1458,CC1(C2CC=C(C1C2)CO)C,CHO,alkene,494.65,512.0589794136183
6505,CCCCOC(=O)/C=C\C(=O)O,CHO,carboxylic_acid,474.15,552.9494255337706
3324,CC(C=O)C#N,CHON,aldehyde,441.42,444.2021456645989
5224,COC1=C(CCC1)OC,CHO,ester,433.67,435.1011217265034
6697,C1CCC(=CC1)CC#N,CHN,alkene,513.08,511.94579733873525
3225,CN(C)C(=O)OC,CHON,ester,361.78,373.9159802735138
8085,C1C2CC(C1C=C2)C=CC(=O)O,CHO,alkene,413.15,522.5095476277693
10684,CCCC(C1=CC=CC=C1)C(=O)C,CHO,aromatic,508.65,508.0327545378972
5755,CC(CCC(=O)O)CC(=O)O,CHO,alcohol,650.34,593.9941028781684
2712,CC1=NN(C=C1)C2=CC=CC=C2,CHN,aromatic,528.15,512.1160875569917
5963,CCN(CC)C(=O)CC(=O)C,CHON,amide,399.65,508.7410988685389
4606,CC1=CC(=NC=C1)N,CHN,aromatic,503.2,469.6319909529275
10033,CCCCCCCC(C)CC(=O)O,CHO,alcohol,596.35,556.4746131870891
4398,CCOC(=O)CCNC,CHON,ester,445.27,431.98777933797606
7410,CC1=CC(=C(C(=C1)C(=O)O)N)C,CHON,carboxylic_acid,468.15,534.5996962298578
8434,CCCCCCCCCNC,CHN,amine,480.15,471.9488253027936
11002,CC(C)C(=O)C(C)(C)C(=O)OCC(=C)C,CHO,ester,579.14,538.6045253270961
8622,CCC1=CC(=CC(=C1O)C)C,CHO,aromatic,500.65,496.14162768763333
3755,C/C(=C/C(=O)OC)/N,CHON,ester,448.79,452.44329563637314
2230,CC1=CC(=NO1)C,CHON,aromatic,416.15,414.96991428564195
5932,C1C2CC2CC3C1C3,CH,alkane,393.92,421.83548606769057
2732,CCOC1=CC=C(C=C1)C#N,CHON,ester,531.15,483.96184892588906
4103,CCNC(=O)NC1=NC=CO1,CHON,aromatic,380.15,452.6515278401073
3179,C(NC(=O)NCO)O,CHON,alcohol,606.81,588.3437136838468
5456,CN1CCC(=CC1)CO,CHON,alkene,488.47,494.7461572218722
2531,CCCN(CCC)C(=O)C,CHON,amide,482.65,454.863380293747
1635,C1CCC(CC1)OC2CCCCC2,CHO,ester,515.65,507.74677916533483
8304,C=C1C2CC3CC1CN(C3)C2,CHN,alkene,460.22,461.3333342979365
4777,CNC(=O)N(C)C(=O)CC#N,CHON,amide,609.31,596.6419634480128
2699,CC1=CC2=NC=CN=C2C=C1,CHN,aromatic,522.15,476.21729597682713
6287,CC(C)(C)OC1CCCO1,CHO,ester,444.06,436.71940738790147
4308,CC(COC)C(=O)OC,CHO,ester,420.15,422.80726351677686
1817,COC1=CC=C(C=C1)C(=O)O,CHO,carboxylic_acid,549.65,498.42503217677904
5728,C1CN1CCCNC(=O)C(=O)N,CHON,amide,609.78,606.3598452066907
1629,CC1=C(C(=CC=C1)O)O,CHO,aromatic,514.15,500.66164686521313
7342,CC1CC=C(C1=O)C(C)C,CHO,alkene,461.9,473.30452721890015
10421,CCCC(CC)C(C)C(C)CC,CH,alkane,471.15,466.57046534562534
4635,C1CNCCNCCN1,CHN,amine,519.56,513.3467436663941
1074,CCCCCCCOC=O,CHO,ester,451.25,441.34654977550235
6681,CC1=CCC(CC1)C#N,CHN,alkene,508.41,490.83020394935295
4907,CC(C)(C)OCC=C,CHO,ester,373.15,375.502750528643
8797,CCCCCCC(CC)CO,CHO,alcohol,520.14,501.4300418454542
8001,CCCCC(=O)N(CCO)CCO,CHON,amide,656.19,641.2156750491172
10301,CCCC(CC)C(C)CC(C)C,CH,alkane,466.15,462.78456188174675
2459,CCCCCN1CCCCC1,CHN,amine,471.35,458.3043510998381
3176,C(N(CO)C(=O)N)O,CHON,amide,591.44,583.1658821908565
10565,CCCCCCCCC#CC=C,CH,alkene,479.84,477.99845320672716
9562,CCOC(=O)C1(CCCC1)C(=O)OCC,CHO,ester,483.15,525.257586598455
9089,CN(CCC#N)C1=CC=CC=C1,CHN,aromatic,586.15,563.3380142567966
9535,CC1CCC2CCCCC2C1,CH,alkane,477.17,476.38555029869826
8597,CC(C)C1COC(OC1)C(C)C,CHO,ester,496.3,494.30311439402294
861,CCCCCC(=O)C,CHO,ketone,424.15,415.87121800972614
1138,CCC1=CC=CC=C1OC,CHO,ester,460.15,477.60920148748346
4818,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,CHO,alcohol,659.0,749.0837030817349
257,CC(C)C1CC1,CH,alkane,331.45,368.93855409596017
8203,CC(C)(C)C1CCCC=C1,CH,alkene,443.88,468.33865334611323
9448,CCCCCCCCC1CC1,CH,alkane,458.02,466.6731634016908
6297,CC/C(=C/COC(=O)C)/C,CHO,ester,444.9,436.1440803467779
8557,CCC(=O)C1=CC=CC=C1C,CHO,aromatic,492.65,472.1374412699035
7040,C/C=C/C=C/C=C/C#C,CH,alkene,408.12,403.0956716482184
2827,C1COCCN1CCN2CCOCC2,CHON,ester,558.15,516.4239351898234
7115,C1CC2CC1C3C2CC3,CH,alkane,421.07,435.39167986819433
1827,CCCC(=O)OCC(CO)O,CHO,ester,553.15,579.835379009734
9778,CCCCCCC1OCCC(O1)C,CHO,ester,520.06,497.385337071502
5085,COC1=CCCCC1,CHO,ester,410.54,413.12038671350626
7676,CCCOC(=O)C1=CN=CC=C1,CHON,ester,508.15,462.5301155739187
4859,CC/C(=C/C=C)/C,CH,alkene,360.48,367.14325030243475
7555,CC(C)C(C)CC(C)(C)O,CHO,alcohol,493.59,484.79570976393046
4010,C=C/C=C/C=C,CH,alkene,350.65,343.3156147270489
172,CCCC/C=C/CCCC,CH,alkene,444.15,443.00445602173113
8016,CNCCC1=CC(=CC=C1)OC,CHON,ester,344.15,469.01819938356425
9644,CCC(CC)OC1=CCCC=C1,CHO,ester,500.78,499.7321924923217
10032,CCCCC(C)CCCCC(=O)O,CHO,alcohol,596.35,562.3999519600188
9614,CCOCCCC1=CC=CC=C1,CHO,ester,494.15,496.52313629488674
10512,CCCCCC(C)(CC)C(C)C,CH,alkane,475.15,473.0869541381463
3366,CCO/C(=N/O)/C,CHON,ester,482.28,448.83270195868795
2768,CC1=CNC2=CC=CC=C12,CHN,aromatic,539.15,479.2737662801055
7793,COCC1CCC(CC1)CO,CHO,ester,535.0,511.80139029871725
643,CC(CCC=C(C)C)C=O,CHO,alkene,393.2,444.6820638031594
7171,C=CC=C1CCCCC1,CH,alkene,433.06,434.2353493026127
9784,C1CCCN2CCCN(CC1)CC2,CHN,amine,520.33,508.01184759397745
8246,C=C1CC(=C)C2CCC1C2,CH,alkene,448.74,443.17202445304105
3513,CN1CC=CC1,CHN,alkene,341.28,380.0282233126179
6588,CC(C(C)C(=O)C)C(=O)C,CHO,ketone,489.5,465.3252992957822
5633,CCC1=C(C(=O)CC1)O,CHO,alkene,548.83,526.1294358580144
4414,CC(=O)CCOC(=O)C,CHO,ester,448.97,450.45127646693606
1758,C(CCCO)CCCO,CHO,alcohol,535.15,542.664313427257
2467,CC(=O)OCC#N,CHON,ester,473.15,441.27780264725754
10667,CC(C1CCCC1)C2CCCC2,CH,alkane,504.28,498.2068064179182
1920,COCOC,CHO,ester,315.15,346.14266644758345
248,CCC(C)(C)C,CH,alkane,322.85,349.9746638127746
1594,C1CC2=CC=CC=C2CC1=O,CHO,aromatic,510.15,535.327817383233
3616,CCC(N)N(C)C,CHN,amine,398.53,386.70195612296106
11055,CCCCCCCCCCCC(=O)N,CHON,amide,600.56,594.9637435052637
5852,C/C=C/CC(C)(C)C,CH,alkene,383.57,393.0357894216736
350,CC1CC(C(C1)C)C,CH,alkane,389.95,397.16421557448643
6305,CCN(CC)CCCNC,CHN,amine,445.25,424.33656543028644
4331,CC1COCC(N1)C,CHON,ester,427.26,409.96330472744273
5638,CC(=O)OCCN(COC(=O)C)N=O,CHON,ester,552.04,524.9557932824537
8407,CCC/C=C/COC(C)OCC,CHO,ester,476.96,485.99138145552524
10470,CCCCC(C)C(C)C(C)CC,CH,alkane,473.15,464.9239471713249
2104,CCNC(C)CC1=CC=CC=C1,CHN,aromatic,378.15,439.77570411191607
2895,C1=CC=C(C=C1)NC2=CC=CC=C2N,CHN,aromatic,586.15,587.3463327381545
10278,CCC(C(C)C)C(C)C(C)(C)C,CH,alkane,464.15,466.00640424308995
8804,C1C2CC3CC1CC(C2)(C3)N,CHN,amine,520.99,534.4012078436541
2181,CC1=CC=CC=N1,CHN,aromatic,402.45,432.66283304560585
3872,CCN1CC(=O)NC1=O,CHON,amide,526.31,514.5019960326825
7086,CCC(C)(C)NC(C)(C)C,CHN,amine,417.15,420.96615830512053
829,CC(C)CC(C)(C=C)O,CHO,alkene,419.65,457.6558657327099
4545,C(/C=C/C=C/C=O)O,CHO,alkene,486.04,473.2126771324482
5874,C#CCC1CCCC1,CH,alkyne,388.04,378.7776369658712
1053,CCC(=O)OCC(COC(=O)CC)OC(=O)CC,CHO,ester,448.65,590.6711875027521
6224,CCCOC(=O)CCC=C,CHO,ester,437.54,441.9376707006856
10355,CCC(C)CC(C)C(C)C(C)C,CH,alkane,468.15,463.267013342999
3103,COC(=N)OC,CHON,ester,397.42,397.9935612218143
1397,CCC(CC)(C(=O)C)C(=O)OCC,CHO,ester,489.15,510.46669645963743
6504,COCCOC1CCCCO1,CHO,ester,473.98,456.8255541826985
373,CCC(C)CC(C)C,CH,alkane,382.65,388.51520754698805
4607,CCCN(CC(C)O)N=O,CHON,alcohol,504.46,451.1338652983949
10465,CCCCCC(C)CC(C)CC,CH,alkane,473.15,467.9070743329421
447,CCCCC(CC)C(C)C,CH,alkane,436.15,433.0687070804437
3548,CCC(C)CN,CHN,amine,368.70133,382.1041011439206
9123,CCCCOC(C(=O)OCCCC)O,CHO,ester,600.78,571.5240882635651
4523,CC(CC(C)(C)N)N,CHN,amine,478.27,444.86499672792706
2599,CC(=O)NC(=O)C,CHON,amide,496.65,460.5239469542487
7511,CC(=O)CC1=CCCCC1,CHO,alkene,487.75,476.9786668833001
5210,CC(CC(OC)OC)OC,CHO,ester,430.15,418.82290972344276
978,CC/C=C(\C)/CO,CHO,alkene,440.65,422.71584519235336
10165,CCN(CC)CCNCCN(CC)CC,CHN,amine,405.65,512.6741120058896
5056,CCCN1CCCC1,CHN,amine,405.65,405.739169988449
2189,CN(C)C(=O)C1=CC=CC=C1,CHON,amide,405.65,444.006296156321
1930,CCOC#C,CHO,ester,323.15,318.21629730277346
3793,C1CN(C=N1)CCN,CHN,amine,467.51,472.05472149694174
6827,C1CCC(CC1)NCC#N,CHN,amine,554.44,515.3187343289964
3623,C1C(O1)/C=C/C=O,CHO,ester,400.51,425.4361666502975
5630,COC1=CC(=O)C=CC1=O,CHO,ester,545.34,540.5904211063856
9986,CC12CCCCC1(C=CCC2)O,CHO,alkene,573.66,562.5032583094917
7860,CC1CC(=O)CC(C1=O)(C)C,CHO,ketone,556.28,519.61812081959
7787,COC(=O)C1CCCC1C(=O)OC,CHO,ester,532.57,527.5915115575742
4839,CN(CC#C)CC#C,CHN,alkyne,352.44,347.34502661372426
5389,C=C1CCCCC1O,CHO,alkene,470.65,463.6208504298381
6034,C=C1CC2C1C=CC2,CH,alkene,408.36,406.96641774118734
9008,CC1=CC(=C(C=C1O)C(C)C)O,CHO,aromatic,563.15,554.9357512086964
9486,CC1C2CC3CC(C2)CC1C3,CH,alkane,466.43,470.80259387635107
8837,CC(C=O)C1=CC=C(C=C1)OC,CHO,ester,528.15,492.2463776697688
4979,CC1=CCC=CC1,CH,alkene,387.65,394.07040619284953
833,CCCC(=O)C(C)(C)C,CHO,ketone,420.15,437.07039755521157
4945,C1CC2(CC2)C=C1,CH,alkene,381.58,396.58779279097837
3327,C1CC(=O)C1=O,CHO,ketone,442.44,411.7234996016972
10936,CCOC(=O)/C=C\1/CCCC(C1)(C)C,CHO,ester,558.81,529.745707565982
6140,CC(C)(C)CC(OC)OC,CHO,ester,423.81,416.85786201848134
6575,CCCCNC(=O)CCC,CHON,amide,486.68,514.5283937149898
4953,C/C=C\OC(C)(C)C,CHO,ester,383.11,397.98192348779787
138,CC1=C2C=CCC2=CC=C1,CH,alkene,482.15,482.47383314811475
6724,CCCCN(C1CCC(=O)O1)N=O,CHON,ester,523.44,493.83651929002446
8191,CCCCCC1CCC=C1,CH,alkene,442.84,436.0207817511845
7996,CC1=CC(=C(C=C1)C(=NO)C)O,CHON,aromatic,649.73,550.6618377288742
7899,CCOC(=O)CC(C(=O)C)C(=O)C,CHO,ester,571.04,551.0595983228337
6866,CCCC1=C(C(=O)CC1)O,CHO,alkene,571.71,550.5467643425267
7915,CC(=O)N1CN2CN(C1)CN(C2)C(=O)C,CHON,amide,581.57,576.3087257988687
3994,C=CC1CCC1,CH,alkene,344.57,353.67627349631346
8536,CCCCCOC(=O)/C(=C\C)/C,CHO,ester,490.66,482.69508474985344
8443,C1CCC(C1)OC2CCCC2,CHO,ester,481.38,467.6881745983259
7267,C=C1C2CC3CN(C2)CN1C3,CHN,alkene,450.18,452.758610020493
8390,CCCCC1=NC=CC(=C1)C,CHN,aromatic,474.65,467.4024909958285
7318,CCCC(C)CCC(=O)C,CHO,ketone,458.95,451.77243566990205
3378,CC(=O)CC(=O)O,CHO,carboxylic_acid,490.5,486.97364566723456
3032,C1COO1,CHO,ester,314.94,339.32637870744446
1076,CCC(C(=O)C)C(=O)C,CHO,ketone,451.65,462.99967992535005
10381,CCC(C)(C)C(C)CCC(C)C,CH,alkane,469.15,464.31384516778326
649,CCC(C)CC=O,CHO,aldehyde,394.15,375.8412684112125
4710,C1CC(CNC1)C(=O)O,CHON,carboxylic_acid,550.49,534.9545233429526
5942,CC/C(=C(/C)\CC)/C,CH,alkene,395.15,407.5027546502247
8397,CC1=CC(=CC(=C1N(C)C)C)O,CHON,alcohol,475.15,521.0240911030586
9384,CCCC(C)C(CC)C(C)C,CH,alkane,452.15,442.08753207404266
4505,C/C=C/C(=O)N(C)C,CHON,amide,473.15,407.3764654303087
3964,C#C/C=C/C#C,CH,alkene,321.28,334.5908391255723
3860,C=CCOC(=O)NCO,CHON,ester,511.25,503.01901870249446
8176,CCCC(C(C)C)C(C)C,CH,alkane,439.86,424.0445169570329
9777,CC1CCC(C(C1)C)COC(=O)C,CHO,ester,519.71,537.8788167448453
3357,CCNC(=O)N(C)N=O,CHON,amide,471.0,442.95828216696486
9216,C#CC1(CCCCC1)OC(=O)NC(=O)N,CHON,ester,673.1,630.529031317563
4368,CC(=O)NC(C)(C)C,CHON,amide,437.69,454.40983145452844
7983,C1=CN=C2C=CN=C3N2C1=NC=C3,CHN,alkene,636.0,629.5379631092354
1596,CC1=CC(=C(C=C1)O)C(C)(C)C,CHO,aromatic,510.15,478.0880490635527
666,CC(C)CCOC=O,CHO,ester,396.65,399.48283414521205
3325,C1=CC(=O)C1=O,CHO,aromatic,441.6,396.606260607795
8286,CC1=CC(=C(C)C)CCC1,CH,alkene,457.65,462.3480060729199
358,CC1CCC(C1C)C,CH,alkane,396.15,401.16129547441676
2803,CC1=CC2=C(C=C1)N=C(C=C2)C,CHN,aromatic,546.65,546.146140867237
4182,CCC(C)CCN,CHN,amine,395.15,405.24682522970045
2908,CC1=NC2=CC=CC=C2C(=C1)N,CHN,aromatic,606.15,520.7378303048496
9686,CCCCCCCOC(=O)C(=C)C,CHO,ester,506.06,473.7822539365118
6126,CC(C)N1CCCCC1,CHN,amine,422.65,416.86389724651343
10980,CCC(C=C(C)CCC=C(C)C)O,CHO,alkene,573.98,547.3677780054976
2215,CC1C(OCCN1)C2=CC=CC=C2,CHON,ester,412.15,505.54951005142914
4367,CCC(C#CC)O,CHO,alkyne,437.62,427.75926240791716
125,CCCCC#CCCCC,CH,alkyne,450.15,443.5629277393839
6639,C1CCCC(CC1)CO,CHO,alcohol,498.64,477.72599471555503
1838,CC(=O)OC1=CC=CC(=C1)O,CHO,ester,556.15,489.76702007982544
78,CCCCCCCC#C,CH,alkyne,423.95,406.82460651920303
8424,CCCCCC(=O)C(C)(C)C,CHO,ketone,479.04,477.1290021222206
785,CCOC(C)CO,CHO,ester,413.65,433.4394117363098
7120,CC1(C=CC(=C)C=C1)C,CH,alkene,422.79,414.85979058750286
6682,CCCC(CCC)C(=O)N,CHON,amide,508.6,499.8357574438912
2304,C1=CC=C(C(=C1)C2=CC=CC=C2N)N,CHN,aromatic,435.15,532.6465993317212
1489,CC1=C(C(=CC=C1)C(C)C)O,CHO,aromatic,498.65,500.4518182736666
2617,C1=CC(=C(C=C1CCN)O)O,CHON,alcohol,500.15,506.2009994671163
6273,CC1CCC(CC1)(C)O,CHO,alcohol,443.15,460.87246144548294
2894,C1=CC(=CC=C1CC#N)N,CHN,aromatic,585.15,488.3189056583033
3237,CC1=COCO1,CHO,ester,369.11,371.66722089118275
5073,C1CCC2C(O2)CC1,CHO,ester,408.73,392.8442914408847
8441,CCCCC/C=C\CCC=O,CHO,alkene,481.22,480.7949451749717
4802,C(/C=C/CC(=O)O)C(=O)O,CHO,alkene,632.06,611.7285327316388
6978,CCCCOCCOCC=C,CHO,ester,356.65,433.6995900941631
925,CC(C)C1=CC=CC=C1C(=O)O,CHO,aromatic,433.65,498.6978702339702
1761,CCCCOC(=O)C1=CC(=O)CC(O1)(C)C,CHO,ester,536.15,594.7908803164462
1780,CC(=O)CC1=CC=C(C=C1)OC,CHO,ester,541.15,507.9985960084013
5432,C1CC=CC(C1)C#N,CHN,alkene,480.55,456.16939731683095
10950,CCCC1CCC(C(C1)OC)OC(=O)C,CHO,ester,565.01,525.2194093315906
10423,CCCCC(C)(C)C(CC)CC,CH,alkane,471.15,464.57732115534907
6257,CC(=O)NN=C1CCN(CC1)C,CHON,amide,440.65,529.8550322922343
347,CCCCC(=C)C,CH,alkene,365.15,371.1908157718265
9820,CC(C)C12CCC(CC1)(OCO2)C,CHO,ester,531.51,528.2994255962531
1172,C=CC(=O)OCCO,CHO,ester,464.15,445.83440639035064
9342,CCC(C)CCCCCC=C,CH,alkene,447.52,448.8310239128939
7050,C1C2C1C3CC3C4C2C4,CH,alkane,410.33,412.8002882937909
9069,CC(C)(C)C1C(=O)CCCC1=O,CHO,ketone,580.36,541.3717185223176
4376,COC(CC(=O)OC)OC,CHO,ester,439.15,442.38399321131647
1705,CC1=CC(=C(C=C1)O)O,CHO,aromatic,524.15,518.0073346585594
7104,C1CC2C1C3CC2C=C3,CH,alkene,420.23,425.8628227326403
10507,CC(=C1C2C3C4C3C1C5C4C52)C,CH,alkene,474.75,467.3997168636556
3063,C(CON)O,CHON,alcohol,536.15,448.0086201935902
2089,CCOC(=O)C=C,CHO,ester,372.55,368.1345123520699
7340,CC1CCC(C(C1)O)(C)C,CHO,alcohol,461.15,474.97574032728244
6035,CC1=CC2(CC2)C=C1,CH,alkene,408.6,417.13729930241277
3901,CC(C)C(C(=O)O)O,CHO,alcohol,550.81,549.3605960714631
3310,C1C(O1)CC#N,CHON,ester,426.89,423.5211580587029
5555,C1CC(=O)C2CC2C1=O,CHO,ketone,513.15,497.9583050179193
31,CC(C)CCC#C,CH,alkyne,365.15,363.33395739342507
5702,CCCN(CCCC(=O)O)N=O,CHON,alcohol,581.11,531.0920920448712
4427,CCCCC(C)OO,CHO,ester,451.04,430.032498101516
8993,C=CCOC(=O)COCC(=O)OCC=C,CHO,ester,560.62,525.2190449075983
11062,CCOC(=O)C(C1CCC=C1)C(=O)OCC,CHO,ester,604.6,560.6798358270279
5171,CC(=CCC(=O)C)C,CHO,alkene,425.15,416.5757775087111
3552,CCC#CC=O,CHO,alkyne,371.66,382.17957844116927
7437,CC1CCNCC(C1)(C)C,CHN,amine,473.46,437.3180989401791
7078,CC(=C)C1=CC=C(C=C1)O,CHO,alkene,415.65,437.91340738681015
2387,C1=CC=C2C(=C1)C(=CC=N2)N,CHN,aromatic,453.15,501.3367352047147
2410,C/C(=N\O)/C(=O)C,CHON,ketone,458.65,477.21384918517424
2073,CC(COC)OC,CHO,ester,369.15,371.8235325979622
2287,CC1=CN=C(C=C1)C,CHN,aromatic,430.15,442.1050547681402
5834,CC(C)(C)/C=C/C=C,CH,alkene,380.25,377.7042600518316
1477,CC(CCC=C(C)C)CCO,CHO,alkene,497.15,508.4037732977453
7640,C1CCCC(CC1)CCN,CHN,amine,501.87,478.1351117489944
3903,C/C(=N/O)/C(C)(C)N,CHON,amine,552.04,474.5098261587235
537,C1COCCO1,CHO,ester,374.65,364.0783388666332
6745,CC(=NN(C)/C=C/C(=O)C)C,CHON,alkene,529.67,529.9026662516019
1478,CCCCCCCCCC(=O)OC,CHO,ester,497.15,510.10167763726827
6288,CC/C=C/CCC(=O)C,CHO,alkene,444.15,434.0281572555425
1504,CC(=CCC/C(=C/C=O)/C)C,CHO,alkene,500.15,489.7492337885154
9168,CC1CN(CCN1)CCNCC(C)N,CHN,amine,626.93,611.6148930605195
7358,CCCCC(=O)OC(C)CC,CHO,ester,463.3,461.29124196143744
2323,C1COCCN1C2=CC=CC=C2,CHON,ester,440.65,471.6588570353168
5948,CC(=C1CC1(C)C)C,CH,alkene,396.14,408.52795413876555
8234,C=C1CC(=C)C2CC1C=C2,CH,alkene,447.9,448.0376245918469
11096,CCCCCC/C=C\CCCC(=O)O,CHO,alkene,623.83,593.3185692615849
6609,CCC(C)C(CC)C(=O)O,CHO,alcohol,492.65,505.4974114010829
7978,CC(CNCCN1CCNCC1)O,CHON,alcohol,628.37,597.9903429847631
3986,CC1(C=C1)C=C,CH,alkene,339.7,362.724495729222
9919,COCCOC(=O)C1=CC=CC=C1C(=O)O,CHO,carboxylic_acid,555.15,551.7365579892548
2444,CC1=CC=C(C=C1)CN,CHN,aromatic,468.15,477.136098424146
361,CCCC1CCCC1,CH,alkane,404.15,406.95275783875246
6665,CC1=NC=C(C=C1)C(=O)C,CHON,aromatic,504.65,456.98447940213646
2010,CC(=O)C=C,CHO,alkene,354.54999999999995,357.8348094603342
7990,CCCCC(CC)C(C(=O)O)O,CHO,alcohol,642.33,626.0580677960729
7933,C(CCCCO)CCCCO,CHO,alcohol,589.88,582.7229179942659
6010,C=C1CC=CCC1=C,CH,alkene,404.34,401.6636702214959
9917,CCC(C)(C)C1CCC(CC1)O,CHO,alcohol,555.11,531.6321413245017
11093,CCCCCCCCCC(C)C(=O)O,CHO,alcohol,619.23,604.0558646258556
300,CC1CCCC=C1,CH,alkene,376.15,392.085418746243
10995,CCCCCCC(=O)NCCCCC,CHON,amide,578.2,594.6456028490079
8259,CC(=C1C2CCC1C=C2)C,CH,alkene,451.83,461.09761204344136
4205,CCN(C=C)C(=O)C,CHON,amide,399.87,405.1745503231725
1125,CC(C)(C)OC1=CC=CC=C1,CHO,ester,458.65,443.56783801046606
10040,COC(=O)CCCCCCCCCO,CHO,ester,601.68,593.65324894236
6069,C=CCCCCC1CO1,CHO,ester,413.01,412.22004191212136
3452,CCOC(=NC#N)N,CHON,ester,564.71,476.3665527137322
3844,C1CC(=O)C=C1O,CHO,alkene,498.09,484.48936169667434
9803,C=CCOC(=O)CC1CCCCC1,CHO,ester,525.73,504.6575243866587
5199,CCCCCCCON=O,CHON,ester,428.95,418.1974267082633
5325,CCC(C)(C#CC)O,CHO,alkyne,457.71,443.4012477989118
3180,C(C(=O)O)N(C(=O)N)N=O,CHON,carboxylic_acid,615.99,572.328245178613
622,COC1CCC=CO1,CHO,ester,390.75,380.9176927725596
2893,COC1=C(C(=CC=C1)OC)C#N,CHON,ester,583.15,529.1288020631156
6847,CCCC(C(C)C(C)O)O,CHO,alcohol,565.68,530.0618873630286
10360,CCCCCC(C(C)C)C(C)C,CH,alkane,469.15,464.10312152404185
9063,CCCCCC(COC(=O)CC)O,CHO,ester,578.36,568.020301376165
4500,CN(C)CCNCCN,CHN,amine,472.02,475.1184758432481
6616,CCC(CC)(CC)C(=O)O,CHO,alcohol,494.15,546.8925833067121
6122,CC(C)(C)OC(=O)N1C=CN=C1,CHON,ester,421.65,500.2899267474138
3193,C=COC#C,CHO,ester,300.34,295.40778053847345
2647,CCC1=C(C(=CC=C1)CC)N,CHN,aromatic,508.65,511.2883119342546
7501,CC1=NC2=C(CCC2)C=C1,CHN,aromatic,485.05,461.2996796511935
7566,C=C1CCCC2(C1)OCCO2,CHO,ester,494.05,485.2297105182957
3026,C1=NNN=N1,CHN,aromatic,450.4,421.0934767718835
3877,CC(C)(CN)C(=O)O,CHON,carboxylic_acid,528.81,512.9915981559122
3347,CC1(N=NC(=O)O1)C,CHON,ester,462.88,464.9190390605082
3285,C1C=CCON1N=O,CHON,alkene,413.02,425.45221988975595
1885,C1=CC=C2C(=C1)C=CC=C2C(=O)O,CHO,aromatic,573.15,554.5580451237948
142,CCCC(C)(C)C(C)C,CH,alkane,410.85,411.91482941674036
8953,C1CCC(=C2CCCC2=O)C1,CHO,alkene,545.24,513.3328487312612
1311,C1=CC(=O)OC=C1,CHO,aromatic,480.65,457.8632003762109
8445,C1CN(CCN1)CCN2CCNCC2,CHN,amine,481.65,565.3419225383296
11097,CCCCCCCCC/C=C/C(=O)O,CHO,alkene,623.83,613.5418861805267
4013,CCC#CC(C)O,CHO,alkyne,353.15,461.2862903755855
5593,CCCCN(CCCO)N=O,CHON,alcohol,527.78,503.7647044342024
2711,C1=CC=C2C(=C1)C=CN2,CHN,aromatic,527.15,498.2431548040192
3843,CCC(CCO)O,CHO,alcohol,497.92,484.2281886814074
9548,CCCCC(CCCC)OC(=O)C,CHO,ester,479.65,496.6053363164266
10699,C1/C=C\CC/C=C\CC/C=C\C1,CH,alkene,510.7,514.9773159816185
10751,C=C1C2=CC=CC=C1C=CC=C2,CH,alkene,523.25,505.36892028562085
